ORDER_ID,OPERATION_SEQ_NO,PIECE_NO,PART_ID,CALC_QTY,QTY_PER,FIXED_QTY,REQUIRED_DATE,SITE_ID,QTY_ON_HAND
WO-044271,889,10,23-12631-791,903.00000000,3.00000000,0.00000000,2035-05-28 00:00:00.000,MTM2,79200.00000000
WO-048093,99,10,FH-173-8,632.00000000,2.00000000,0.00000000,2031-04-04 02:10:00.000,MTM2,41700.00000000
WO-048946,99,10,FH-173-8,320.00000000,2.00000000,0.00000000,2027-04-20 09:50:00.000,MTM2,41700.00000000
WO-049296,10,10,10000020586,891.00000000,1.00000000,0.00000000,2032-07-13 07:00:00.000,MTM2,0.00000000
WO-049296,99,20,CDFMS081-111,7128.00000000,8.00000000,0.00000000,2032-07-15 09:50:00.000,MTM2,49585.00000000
WO-064622,10,10,MMC0000982,7221.50000000,6.50000000,0.00000000,2026-03-31 13:10:00.000,MTM2,0.00000000
WO-065727,10,10,MMC0000030,42.18000000,2.63600000,0.00000000,2026-05-21 07:10:00.000,MTM2,27580.00000000
WO-066025,80,10,60115881,125.00000000,5.00000000,0.00000000,2026-05-07 23:50:00.000,MTM2,449.00000000
WO-066025,90,10,963094,75.00000000,3.00000000,0.00000000,2026-05-08 00:30:00.000,MTM2,8296.00000000
WO-066184,29,10,78700517,0.00000000,6.00000000,0.00000000,2026-04-23 22:10:00.000,MTM2,13846.00000000
WO-066533,10,10,MMF0005525,267.24000000,5.24000000,0.00000000,2026-05-29 00:00:00.000,MTM2,10695.00000000
WO-066533,90,10,963094,51.00000000,1.00000000,0.00000000,2026-05-29 00:10:00.000,MTM2,8296.00000000
WO-066533,96,10,78691756,51.00000000,1.00000000,0.00000000,2026-05-29 00:20:00.000,MTM2,100.00000000
WO-066533,930,20,4QM281M,51.00000000,1.00000000,0.00000000,2026-05-08 07:00:00.000,MTM2,270.00000000
WO-067171,900,10,78781009,145.00000000,1.00000000,0.00000000,2026-03-27 07:00:00.000,MTM2,255.00000000
WO-067526,10,10,MMF0005525,188.64000000,5.24000000,0.00000000,2026-04-24 00:10:00.000,MTM2,10695.00000000
WO-067526,90,10,963094,36.00000000,1.00000000,0.00000000,2026-04-24 00:20:00.000,MTM2,8296.00000000
WO-067526,96,10,78691756,36.00000000,1.00000000,0.00000000,2026-04-24 00:30:00.000,MTM2,100.00000000
WO-067526,930,20,4QM281M,36.00000000,1.00000000,0.00000000,2026-04-24 07:00:00.000,MTM2,270.00000000
WO-067705,99,10,GM85053-2,20.00000000,1.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,20.00000000
WO-067843,309,10,MPB0000013,10.00000000,0.00200000,0.00000000,2026-04-17 00:00:00.000,MTM2,0.00000000
WO-067941,10,20,Tooling Not Ready,3.00000000,1.00000000,0.00000000,2026-03-19 00:20:00.000,MTM2,0.00000000
WO-067942,10,10,MMF0005808,66.96000000,22.32000000,0.00000000,2026-03-27 00:20:00.000,MTM2,1665.00000000
WO-067942,10,20,Tooling Not Ready,3.00000000,1.00000000,0.00000000,2026-03-27 00:20:00.000,MTM2,0.00000000
WO-067943,10,20,Tooling Not Ready,3.00000000,1.00000000,0.00000000,2026-03-19 01:00:00.000,MTM2,0.00000000
WO-068077,15,10,961616,20.00000000,4.00000000,0.00000000,2026-05-01 00:00:00.000,MTM2,76.00000000
WO-068077,90,10,24755869,5.00000000,1.00000000,0.00000000,2026-03-27 01:30:00.000,MTM2,0.00000000
WO-068132,10,10,MMC0000697,35770.35000000,17.93000000,0.00000000,2026-05-15 00:00:00.000,MTM2,27240.00000000
WO-068212,10,10,MMC0000251,53441.28000000,1.28000000,0.00000000,2026-05-15 13:00:00.000,MTM2,8520.00000000
WO-068212,99,10,VBG00006,836.00000000,0.02000000,0.00000000,2026-03-20 19:50:00.000,MTM2,2812.00000000
WO-068334,89,10,VBG00006,646.00000000,0.01540000,0.00000000,2026-04-17 07:00:00.000,MTM2,2812.00000000
WO-068334,89,20,84-1-01,646.00000000,0.01540000,0.00000000,2026-04-17 07:00:00.000,MTM2,943.00000000
WO-068342,100,10,8143420,38.00000000,2.00000000,0.00000000,2026-05-29 07:00:00.000,MTM2,12984.00000000
WO-068342,100,20,969278,38.00000000,2.00000000,0.00000000,2026-05-29 07:00:00.000,MTM2,984.00000000
WO-068342,100,30,78808626,19.00000000,1.00000000,0.00000000,2026-05-29 07:00:00.000,MTM2,2487.00000000
WO-068504,20,10,23-12729-008,15351.00000000,3.00000000,0.00000000,2026-03-11 13:00:00.000,MTM2,307947.00000000
WO-068584,10,10,MMC0000684,801.34000000,1.03000000,0.00000000,2026-03-10 17:40:00.000,MTM2,0.00000000
WO-068584,20,10,946761,778.00000000,1.00000000,0.00000000,2026-03-10 20:30:00.000,MTM2,17035.00000000
WO-068588,919,10,VBG00006,286.00000000,0.01250000,0.00000000,2026-03-06 20:50:00.000,MTM2,2812.00000000
WO-068590,10,10,40250-RH-Blank,50.00000000,1.00000000,0.00000000,2026-03-10 13:10:00.000,MTM2,0.00000000
WO-068692,919,10,VBG00006,145.00000000,0.00200000,0.00000000,2026-03-19 00:00:00.000,MTM2,2812.00000000
WO-068708,920,10,23541052,44.00000000,2.00000000,0.00000000,2026-05-29 07:00:00.000,MTM2,7488.00000000
WO-068810,90,10,23-10721-125,2500.00000000,2.00000000,0.00000000,2026-03-20 01:00:00.000,MTM2,5000.00000000
WO-068819,10,10,MMC0000638,575.30000000,0.11000000,0.00000000,2026-04-01 22:30:00.000,MTM2,1230.00000000
WO-068819,99,10,W99996-06002S,5230.00000000,1.00000000,0.00000000,2026-04-01 18:40:00.000,MTM2,118476.00000000
WO-068823,889,30,23-12631-791,6912.00000000,3.00000000,0.00000000,2026-04-03 16:50:00.000,MTM2,79200.00000000
WO-068842,90,10,XNM06024,11136.00000000,4.00000000,0.00000000,2026-03-13 04:00:00.000,MTM2,6109.00000000
WO-068848,90,10,975843-3PRO,73.00000000,1.00000000,0.00000000,2026-03-16 22:40:00.000,MTM2,19.00000000
WO-068891,919,10,VBG00006,323.00000000,0.01250000,0.00000000,2026-03-19 00:10:00.000,MTM2,2812.00000000
WO-068907,30,10,963093,4472.00000000,2.00000000,0.00000000,2026-03-11 09:20:00.000,MTM2,30615.00000000
WO-068932,19,10,24733508,186.00000000,2.00000000,0.00000000,2026-03-06 21:20:00.000,MTM2,1139.00000000
WO-068932,19,20,12A-B,744.00000000,8.00000000,0.00000000,2026-03-06 21:20:00.000,MTM2,69272.00000000
WO-068945,39,10,24858369,150.00000000,1.00000000,0.00000000,2026-03-27 07:00:00.000,MTM2,143.00000000
WO-068945,39,20,984752,1200.00000000,8.00000000,0.00000000,2026-03-27 07:00:00.000,MTM2,2585.00000000
WO-068945,39,30,990941,1200.00000000,8.00000000,0.00000000,2026-03-27 07:00:00.000,MTM2,1857.00000000
WO-068946,39,10,24858390,25.00000000,1.00000000,0.00000000,2026-04-24 07:00:00.000,MTM2,98.00000000
WO-068946,39,20,984752,150.00000000,6.00000000,0.00000000,2026-04-24 07:00:00.000,MTM2,2585.00000000
WO-068946,39,30,990941,150.00000000,6.00000000,0.00000000,2026-04-24 07:00:00.000,MTM2,1857.00000000
WO-068947,39,10,24858392,107.00000000,1.00000000,0.00000000,2026-05-01 07:00:00.000,MTM2,134.00000000
WO-068947,39,20,984752,749.00000000,7.00000000,0.00000000,2026-05-01 07:00:00.000,MTM2,2585.00000000
WO-068947,39,30,990941,749.00000000,7.00000000,0.00000000,2026-05-01 07:00:00.000,MTM2,1857.00000000
WO-068984,90,10,23-11669-100,18524.00000000,2.00000000,0.00000000,2026-03-19 00:10:00.000,MTM2,38220.00000000
WO-069013,99,10,W99996-06002S,23120.00000000,4.00000000,0.00000000,2026-03-13 05:00:00.000,MTM2,118476.00000000
WO-069016,10,10,40250-RH-Blank,81.00000000,1.00000000,0.00000000,2026-03-10 06:30:00.000,MTM2,0.00000000
WO-069017,10,10,40250-LH-Blank,100.00000000,1.00000000,0.00000000,2026-03-12 06:30:00.000,MTM2,103.00000000
WO-069044,10,10,MMF0005531,11000.00000000,220.00000000,0.00000000,2026-03-09 09:30:00.000,MTM2,3232.00000000
WO-069045,409,10,23-12625-002,90.00000000,9.00000000,0.00000000,2026-03-12 07:00:00.000,MTM2,89799.00000000
WO-069048,10,10,MMC0000730,9203.84000000,5.84000000,0.00000000,2026-03-31 20:40:00.000,MTM2,0.00000000
WO-069069,90,10,W99996-06002S,32892.00000000,4.00000000,0.00000000,2026-03-12 00:30:00.000,MTM2,118476.00000000
WO-069073,10,10,MMC0000733,6254.37000000,0.48300000,0.00000000,2026-03-19 00:10:00.000,MTM2,0.00000000
WO-069073,919,10,VBG00006,162.00000000,0.01250000,0.00000000,2026-03-19 10:40:00.000,MTM2,2812.00000000
WO-069100,929,10,VBG00006,85.00000000,0.00060000,0.00000000,2026-04-24 00:00:00.000,MTM2,2812.00000000
WO-069103,90,10,965499,41.00000000,1.00000000,0.00000000,2026-05-08 00:00:00.000,MTM2,45.00000000
WO-069112,10,10,MMC0000870,1326.20000000,0.11700000,0.00000000,2026-03-24 09:10:00.000,MTM2,0.00000000
WO-069112,939,10,VBG00006,57.00000000,0.00500000,0.00000000,2026-03-27 00:00:00.000,MTM2,2812.00000000
WO-069113,10,10,MMC0000871,5839.96000000,0.22900000,0.00000000,2026-03-30 13:10:00.000,MTM2,0.00000000
WO-069113,929,10,VBG00006,128.00000000,0.00500000,0.00000000,2026-05-29 00:00:00.000,MTM2,2812.00000000
WO-069118,10,10,160347-PS-Blank,50.00000000,1.00000000,0.00000000,2026-03-11 14:40:00.000,MTM2,0.00000000
WO-069122,10,10,MMC0000734,9847.69000000,0.59000000,0.00000000,2026-03-12 03:00:00.000,MTM2,0.00000000
WO-069122,929,10,VBG00006,239.00000000,0.01429000,0.00000000,2026-04-24 00:50:00.000,MTM2,2812.00000000
WO-069127,10,10,MMC0000980,12867.87000000,0.53000000,0.00000000,2026-03-09 08:30:00.000,MTM2,8168.32000000
WO-069127,20,10,23-14200-045,24279.00000000,1.00000000,0.00000000,2026-03-12 17:50:00.000,MTM2,38300.00000000
WO-069180,919,10,RCA05,42.00000000,0.01390000,0.00000000,2026-03-30 02:10:00.000,MTM2,205.00000000
WO-069182,20,10,961614,1910.00000000,1.00000000,0.00000000,2026-05-01 00:20:00.000,MTM2,526.00000000
WO-069182,96,10,MMR0000122,3820.00000000,2.00000000,0.00000000,2026-05-01 01:00:00.000,MTM2,2156.00000000
WO-069183,96,10,MMR0000122,3738.00000000,2.00000000,0.00000000,2026-03-27 21:40:00.000,MTM2,2156.00000000
WO-069185,96,10,UC25546,5760.00000000,1.00000000,0.00000000,2026-05-22 00:00:00.000,MTM2,19265.00000000
WO-069185,96,20,RCG34,9.00000000,0.00140000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-069187,90,10,TA3231BUSH,6002.00000000,2.00000000,0.00000000,2026-03-11 17:00:00.000,MTM2,49481.00000000
WO-069187,90,20,TA32318-Raw,3001.00000000,1.00000000,0.00000000,2026-03-11 17:00:00.000,MTM2,1298.00000000
WO-069187,919,10,RCA05,42.00000000,0.01390000,0.00000000,2026-03-13 12:50:00.000,MTM2,205.00000000
WO-069214,10,10,MMC0000699,10556.25000000,18.75000000,0.00000000,2026-03-23 13:00:00.000,MTM2,8300.00000000
WO-069225,10,10,MMF0005012,2362.50000000,6.25000000,0.00000000,2026-04-02 03:30:00.000,MTM2,387.00000000
WO-069225,409,20,23-12625-002,3402.00000000,9.00000000,0.00000000,2026-04-17 07:00:00.000,MTM2,89799.00000000
WO-069226,10,10,MMF0005012,14515.20000000,5.76000000,0.00000000,2026-03-09 13:20:00.000,MTM2,387.00000000
WO-069226,409,20,23-12625-002,22662.00000000,9.00000000,0.00000000,2026-05-22 07:00:00.000,MTM2,89799.00000000
WO-069227,10,10,MMF0005012,11800.00000000,5.90000000,0.00000000,2026-03-19 13:00:00.000,MTM2,387.00000000
WO-069227,409,20,23-12625-002,18000.00000000,9.00000000,0.00000000,2026-06-03 15:50:00.000,MTM2,89799.00000000
WO-069229,10,10,MMF0005531,53900.00000000,220.00000000,0.00000000,2026-03-12 01:20:00.000,MTM2,3232.00000000
WO-069244,19,20,GENFOAM4,302.00000000,0.02000000,0.00000000,2026-03-19 00:00:00.000,MTM2,223.00000000
WO-069249,15,10,MMF0005416,23.37000000,1.23000000,0.00000000,2026-03-19 04:20:00.000,MTM2,2340.00000000
WO-069249,20,10,975569,152.00000000,8.00000000,0.00000000,2026-03-27 00:00:00.000,MTM2,0.00000000
WO-069279,10,10,MMC0000386,12412.53000000,0.13000000,0.00000000,2026-03-23 23:50:00.000,MTM2,11645.00000000
WO-069279,919,10,VBG00006,191.00000000,0.00200000,0.00000000,2026-05-08 01:30:00.000,MTM2,2812.00000000
WO-069301,10,10,MMF0007050,73.50000000,14.70000000,0.00000000,2026-05-29 00:10:00.000,MTM2,82.00000000
WO-069301,10,20,Tooling Not Ready,5.00000000,1.00000000,0.00000000,2026-05-29 00:10:00.000,MTM2,0.00000000
WO-069305,10,20,MMF0005531,306.25000000,6.25000000,0.00000000,2026-03-27 00:10:00.000,MTM2,3232.00000000
WO-069305,20,10,962689,98.00000000,2.00000000,0.00000000,2026-03-27 04:20:00.000,MTM2,17182.00000000
WO-069305,70,10,84743947,147.00000000,3.00000000,0.00000000,2026-03-27 05:10:00.000,MTM2,50713.00000000
WO-069357,90,10,900073 008100,4244.00000000,1.00000000,0.00000000,2026-03-18 19:40:00.000,MTM2,91401.00000000
WO-069364,10,10,MMF0005531,44000.00000000,220.00000000,0.00000000,2026-03-31 08:30:00.000,MTM2,3232.00000000
WO-069376,19,10,CLS-832-2,25200.00000000,2.00000000,0.00000000,2026-03-19 01:30:00.000,MTM2,134386.00000000
WO-069388,10,10,160347-DS-Blank,74.00000000,1.00000000,0.00000000,2026-03-12 01:10:00.000,MTM2,0.00000000
WO-069391,10,10,MMC0000742,13406.76000000,26.76000000,0.00000000,2026-03-19 00:00:00.000,MTM2,0.00000000
WO-069391,90,10,962689,4008.00000000,8.00000000,0.00000000,2026-03-27 09:10:00.000,MTM2,17182.00000000
WO-069392,10,10,MMC0000743,85639.95000000,43.45000000,0.00000000,2026-03-12 00:00:00.000,MTM2,87880.00000000
WO-069392,90,10,962689,15768.00000000,8.00000000,0.00000000,2026-03-30 02:00:00.000,MTM2,17182.00000000
WO-069393,10,10,40250-LH-Blank,16.00000000,1.00000000,0.00000000,2026-03-25 17:30:00.000,MTM2,103.00000000
WO-069395,96,10,958147,8702.00000000,1.00000000,0.00000000,2026-03-12 00:00:00.000,MTM2,4229.00000000
WO-069395,96,30,960142,43510.00000000,5.00000000,0.00000000,2026-03-12 00:00:00.000,MTM2,85490.00000000
WO-069395,97,10,965732,8702.00000000,1.00000000,0.00000000,2026-03-12 07:10:00.000,MTM2,3621.00000000
WO-069396,10,10,40250-LH-Blank,54.00000000,1.00000000,0.00000000,2026-04-02 10:30:00.000,MTM2,103.00000000
WO-069397,10,10,MMC0000107,289.31000000,0.07800000,0.00000000,2026-03-12 00:10:00.000,MTM2,547.00000000
WO-069397,90,10,23-11318-038,7418.00000000,2.00000000,0.00000000,2026-03-27 01:40:00.000,MTM2,16327.00000000
WO-069402,10,10,MMF0009014,612.00000000,15.30000000,0.00000000,2026-04-03 17:20:00.000,MTM2,95.00000000
WO-069404,10,10,MMF0009014,322.00000000,8.05000000,0.00000000,2026-04-03 13:00:00.000,MTM2,95.00000000
WO-069408,10,10,MMC0000719,14049.99000000,0.51000000,0.00000000,2026-03-17 14:00:00.000,MTM2,0.00000000
WO-069408,919,10,VBG00006,345.00000000,0.01250000,0.00000000,2026-05-01 00:00:00.000,MTM2,2812.00000000
WO-069410,10,10,MMC0001106,8133.51000000,5.03000000,0.00000000,2026-03-09 23:50:00.000,MTM2,2460.00000000
WO-069410,90,10,963094,3234.00000000,2.00000000,0.00000000,2026-03-27 01:50:00.000,MTM2,8296.00000000
WO-069410,96,20,963093,6468.00000000,4.00000000,0.00000000,2026-03-27 02:00:00.000,MTM2,30615.00000000
WO-069415,10,10,MMF0009014,322.50000000,7.50000000,0.00000000,2026-04-03 12:00:00.000,MTM2,95.00000000
WO-069417,90,10,14M7233,1067.00000000,1.00000000,0.00000000,2026-03-27 18:50:00.000,MTM2,7121.00000000
WO-069417,90,20,RCG25,18.00000000,0.01670000,0.00000000,2026-03-27 18:50:00.000,MTM2,12.00000000
WO-069430,10,10,40250-RH-Blank,16.00000000,1.00000000,0.00000000,2026-03-25 16:20:00.000,MTM2,0.00000000
WO-069433,25,10,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-03-19 00:00:00.000,MTM2,0.00000000
WO-069434,50,10,FGT0001-01,15.00000000,1.00000000,0.00000000,2026-03-27 20:10:00.000,MTM2,0.00000000
WO-069439,10,10,MMC0001025,2921.64000000,0.97000000,0.00000000,2026-03-10 21:30:00.000,MTM2,63505.00000000
WO-069445,10,10,MMC0001105,276.75000000,0.41000000,0.00000000,2026-03-30 06:20:00.000,MTM2,0.00000000
WO-069445,10,20,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-03-06 16:10:00.000,MTM2,0.00000000
WO-069445,90,10,975843-3PRO,675.00000000,1.00000000,0.00000000,2026-03-31 07:00:00.000,MTM2,19.00000000
WO-069446,30,10,7191192,209.00000000,1.00000000,0.00000000,2026-04-03 19:20:00.000,MTM2,618.00000000
WO-069446,39,10,7504736,209.00000000,1.00000000,0.00000000,2026-04-05 23:00:00.000,MTM2,500.00000000
WO-069463,99,10,W99996-05002S,7296.00000000,1.00000000,0.00000000,2026-03-19 09:30:00.000,MTM2,25174.00000000
WO-069478,10,10,MMC0000659,245727.56000000,9.98000000,0.00000000,2026-03-27 00:00:00.000,MTM2,67410.18000000
WO-069478,19,20,GENFOAM4,493.00000000,0.02000000,0.00000000,2026-03-30 13:30:00.000,MTM2,223.00000000
WO-069485,10,10,MMC0001025,1170.00000000,2.34000000,0.00000000,2026-03-19 14:20:00.000,MTM2,63505.00000000
WO-069499,919,10,VBG00006,8.00000000,0.02000000,0.00000000,2026-03-23 01:40:00.000,MTM2,2812.00000000
WO-069507,10,10,MMF0009014,611.60000000,13.90000000,0.00000000,2026-04-03 15:20:00.000,MTM2,95.00000000
WO-069516,10,10,MMF0009014,1438.20000000,30.60000000,0.00000000,2026-04-03 14:20:00.000,MTM2,95.00000000
WO-069551,89,10,T68048,19.00000000,1.00000000,0.00000000,2026-04-05 23:50:00.000,MTM2,3523.00000000
WO-069552,89,10,T68048,8.00000000,1.00000000,0.00000000,2026-04-05 23:40:00.000,MTM2,3523.00000000
WO-069553,90,10,T68048,64.00000000,1.00000000,0.00000000,2026-04-05 23:10:00.000,MTM2,3523.00000000
WO-069554,90,10,T68048,61.00000000,1.00000000,0.00000000,2026-04-05 23:50:00.000,MTM2,3523.00000000
WO-069555,10,10,MMF0005011,132.81000000,2.33000000,0.00000000,2026-04-03 17:10:00.000,MTM2,85.00000000
WO-069555,10,20,Tooling Not Ready,57.00000000,1.00000000,0.00000000,2026-04-03 17:10:00.000,MTM2,0.00000000
WO-069555,90,10,T68048,57.00000000,1.00000000,0.00000000,2026-04-05 23:50:00.000,MTM2,3523.00000000
WO-069582,10,10,MMC0000877,4224.84000000,0.10900000,0.00000000,2026-04-24 00:00:00.000,MTM2,0.00000000
WO-069582,929,10,VBG00006,194.00000000,0.00500000,0.00000000,2026-04-17 13:00:00.000,MTM2,2812.00000000
WO-069583,10,10,MMC0000596,294.00000000,0.01400000,0.00000000,2026-03-20 09:30:00.000,MTM2,0.00000000
WO-069587,29,10,VBG00006,19.00000000,0.01250000,0.00000000,2026-03-25 00:40:00.000,MTM2,2812.00000000
WO-069613,409,20,23-12625-002,3276.00000000,9.00000000,0.00000000,2026-04-24 07:00:00.000,MTM2,89799.00000000
WO-069614,409,20,23-12625-002,3432.00000000,8.00000000,0.00000000,2026-05-01 07:00:00.000,MTM2,89799.00000000
WO-069620,10,10,MMF0005010,1092.20000000,8.60000000,0.00000000,2026-03-12 00:40:00.000,MTM2,568.40000000
WO-069628,90,10,961614,20.00000000,2.00000000,0.00000000,2026-03-20 21:20:00.000,MTM2,526.00000000
WO-069629,90,10,961615,8.00000000,2.00000000,0.00000000,2026-03-22 22:30:00.000,MTM2,47.00000000
WO-069636,20,10,FGT0001-01,56.00000000,1.00000000,0.00000000,2026-04-21 21:00:00.000,MTM2,0.00000000
WO-069647,90,10,XNM06024,448.00000000,2.00000000,0.00000000,2026-04-09 14:30:00.000,MTM2,6109.00000000
WO-069647,90,20,GM89935-Formed,224.00000000,1.00000000,0.00000000,2026-04-09 14:30:00.000,MTM2,169.00000000
WO-069647,109,10,GM89935-1,224.00000000,1.00000000,0.00000000,2026-04-09 17:50:00.000,MTM2,1192.00000000
WO-069651,10,10,MMF0005011,53.55000000,2.55000000,0.00000000,2026-03-09 00:00:00.000,MTM2,85.00000000
WO-069651,89,10,T68048,21.00000000,1.00000000,0.00000000,2026-04-05 22:30:00.000,MTM2,3523.00000000
WO-069655,10,10,MMF0007080,5.28000000,0.48000000,0.00000000,2026-03-09 00:00:00.000,MTM2,263.00000000
WO-069655,100,10,8143420,22.00000000,2.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,12984.00000000
WO-069655,100,20,969278,22.00000000,2.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,984.00000000
WO-069655,100,30,78808626,22.00000000,2.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,2487.00000000
WO-069656,10,10,MMF0006003,204.00000000,12.00000000,0.00000000,2026-04-13 07:20:00.000,MTM2,323.00000000
WO-069656,40,10,HS3 3816,136.00000000,8.00000000,0.00000000,2026-04-17 00:00:00.000,MTM2,200.00000000
WO-069662,10,10,MMF0001724,526.18000000,8.09500000,0.00000000,2026-03-10 00:00:00.000,MTM2,1672.00000000
WO-069662,96,10,963093,195.00000000,3.00000000,0.00000000,2026-04-16 01:10:00.000,MTM2,30615.00000000
WO-069666,20,10,21-28841-Blank,434.00000000,1.00000000,0.00000000,2026-03-13 06:50:00.000,MTM2,112.00000000
WO-069666,20,20,FGT0150-01,0.00000000,0.00000000,0.00000000,2026-03-10 00:00:00.000,MTM2,0.00000000
WO-069666,40,10,FGT0151-01,0.00000000,0.00000000,0.00000000,2026-03-10 00:00:00.000,MTM2,0.00000000
WO-069666,90,10,21-28841-Patch-1.25,0.00000000,2.00000000,0.00000000,2026-03-24 02:30:00.000,MTM2,6238.00000000
WO-069666,90,20,21-28841-Patch-2.00,0.00000000,2.00000000,0.00000000,2026-03-24 02:30:00.000,MTM2,12350.00000000
WO-069666,90,30,FGF0010-01,0.00000000,0.00000000,0.00000000,2026-03-10 00:00:00.000,MTM2,0.00000000
WO-069678,10,10,MMC0000098,3065.78000000,0.99700000,0.00000000,2026-04-10 12:10:00.000,MTM2,0.00000000
WO-069678,10,20,FGT0361-01,0.00000000,0.00000000,0.00000000,2026-03-10 00:00:00.000,MTM2,0.00000000
WO-069678,99,10,T68048,6150.00000000,2.00000000,0.00000000,2026-04-10 16:20:00.000,MTM2,3523.00000000
WO-069687,10,10,MMF0005511,301.92000000,5.92000000,0.00000000,2026-03-19 05:40:00.000,MTM2,2448.00000000
WO-069687,30,20,60111757,153.00000000,3.00000000,0.00000000,2026-03-31 15:10:00.000,MTM2,0.00000000
WO-069687,40,10,975850,51.00000000,1.00000000,0.00000000,2026-03-31 17:20:00.000,MTM2,31366.00000000
WO-069688,10,10,MMF0005511,109.90000000,3.14000000,0.00000000,2026-03-19 02:10:00.000,MTM2,2448.00000000
WO-069688,90,10,962689,70.00000000,2.00000000,0.00000000,2026-03-27 06:00:00.000,MTM2,17182.00000000
WO-069696,10,10,MMF0005012,2500.00000000,6.25000000,0.00000000,2026-04-22 18:00:00.000,MTM2,387.00000000
WO-069696,20,10,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069696,409,20,23-12625-002,3600.00000000,9.00000000,0.00000000,2026-05-29 07:00:00.000,MTM2,89799.00000000
WO-069697,10,10,MMF0005012,11520.00000000,5.76000000,0.00000000,2026-06-03 15:20:00.000,MTM2,387.00000000
WO-069697,20,10,FGT0579-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069697,409,20,23-12625-002,18000.00000000,9.00000000,0.00000000,2026-06-05 16:50:00.000,MTM2,89799.00000000
WO-069699,10,10,MMC0000848,20897.80000000,1.10000000,0.00000000,2026-04-01 15:00:00.000,MTM2,131622.00000000
WO-069699,10,20,FGT0967-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069699,19,20,807217,18998.00000000,1.00000000,0.00000000,2026-04-02 04:50:00.000,MTM2,50112.00000000
WO-069700,10,10,MMC0000848,20830.70000000,1.10000000,0.00000000,2026-04-17 00:00:00.000,MTM2,131622.00000000
WO-069700,10,20,FGT0967-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069700,19,10,807217,18937.00000000,1.00000000,0.00000000,2026-03-31 23:20:00.000,MTM2,50112.00000000
WO-069701,10,10,MMC0000848,5363.60000000,1.10000000,0.00000000,2026-04-09 16:00:00.000,MTM2,131622.00000000
WO-069701,10,20,FGT0967-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069701,19,20,807217,4876.00000000,1.00000000,0.00000000,2026-04-10 04:10:00.000,MTM2,50112.00000000
WO-069702,10,10,MMC0000848,5336.10000000,1.10000000,0.00000000,2026-05-21 23:30:00.000,MTM2,131622.00000000
WO-069702,10,20,FGT0967-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069702,19,10,807217,4851.00000000,1.00000000,0.00000000,2026-05-22 04:10:00.000,MTM2,50112.00000000
WO-069703,10,10,MMC0000848,8015.70000000,1.10000000,0.00000000,2026-04-23 23:40:00.000,MTM2,131622.00000000
WO-069703,10,20,FGT0967-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069703,19,20,807217,7287.00000000,1.00000000,0.00000000,2026-04-24 21:30:00.000,MTM2,50112.00000000
WO-069704,10,10,MMC0000848,6898.10000000,1.10000000,0.00000000,2026-04-09 11:20:00.000,MTM2,131622.00000000
WO-069704,10,20,FGT0967-01,0.00000000,0.00000000,0.00000000,2026-03-11 00:00:00.000,MTM2,0.00000000
WO-069704,19,10,807217,6271.00000000,1.00000000,0.00000000,2026-04-14 00:00:00.000,MTM2,50112.00000000
WO-069706,10,10,MMC0000240,3039.79000000,8.71000000,0.00000000,2026-04-14 11:40:00.000,MTM2,5520.99000000
WO-069706,10,20,FGT0435-01,0.00000000,0.00000000,0.00000000,2026-03-12 00:00:00.000,MTM2,0.00000000
WO-069706,19,10,FGT0437-01,0.00000000,0.00000000,0.00000000,2026-03-12 00:00:00.000,MTM2,0.00000000
WO-069725,10,10,MMC0000082,480.32000000,0.32000000,0.00000000,2026-03-20 12:00:00.000,MTM2,23020.00000000
WO-069725,10,20,FGT0181-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069725,90,10,23-11318-025,1501.00000000,1.00000000,0.00000000,2026-03-27 00:00:00.000,MTM2,1768.00000000
WO-069727,10,10,MMF0005012,14177.70000000,5.90000000,0.00000000,2026-05-14 18:10:00.000,MTM2,387.00000000
WO-069727,20,10,FGT0579-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069727,409,20,23-12625-002,21627.00000000,9.00000000,0.00000000,2026-06-03 13:40:00.000,MTM2,89799.00000000
