ORDER_ID,OPERATION_SEQ_NO,PIECE_NO,PART_ID,CALC_QTY,QTY_PER,FIXED_QTY,REQUIRED_DATE,SITE_ID,QTY_ON_HAND
WO-071383,919,30,V-EMB-92,1.00000000,0.00010000,0.00000000,2026-05-29 08:00:00.000,MTM2,223.00000000
WO-071383,919,40,84055776-PKG,900.00000000,1.00000000,0.00000000,2026-05-29 08:00:00.000,MTM2,8856.00000000
WO-071384,919,10,26003359-PKG,1.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,3.00000000
WO-071384,919,20,V-EMB-92,1.00000000,0.01040000,0.00000000,2026-05-26 00:00:00.000,MTM2,223.00000000
WO-071384,919,30,V-EMB-2,1.00000000,0.01040000,0.00000000,2026-05-26 00:00:00.000,MTM2,387.00000000
WO-071384,919,40,V-EMB-750,1.00000000,0.16670000,0.00000000,2026-05-26 00:00:00.000,MTM2,1774.00000000
WO-071385,10,10,MMC0001124,12600.00000000,0.21000000,0.00000000,2027-04-27 17:50:00.000,MTM2,8379.50000000
WO-071385,10,20,FGT1167-01,0.00000000,0.00000000,0.00000000,2027-04-09 00:00:00.000,MTM2,0.00000000
WO-071386,10,10,MMC0000887,36531.00000000,4.95000000,0.00000000,2026-05-27 00:00:00.000,MTM2,0.00000000
WO-071386,10,20,FGT0199-01,0.00000000,0.00000000,0.00000000,2026-05-27 00:00:00.000,MTM2,0.00000000
WO-071387,96,10,KK105578,434.00000000,1.00000000,0.00000000,2026-06-03 00:00:00.000,MTM2,374.00000000
WO-071387,96,20,KK106063,434.00000000,1.00000000,0.00000000,2026-06-03 00:00:00.000,MTM2,524.00000000
WO-071387,96,25,KK125249,434.00000000,1.00000000,0.00000000,2026-06-03 00:00:00.000,MTM2,504.00000000
WO-071387,96,30,KK106521,434.00000000,1.00000000,0.00000000,2026-06-03 00:00:00.000,MTM2,5459.00000000
WO-071387,96,40,LVU28697,434.00000000,1.00000000,0.00000000,2026-06-03 00:00:00.000,MTM2,1055.00000000
WO-071388,919,10,78757733-PKG,575.00000000,1.00000000,0.00000000,2026-06-15 19:30:00.000,MTM2,1465.00000000
WO-071389,919,10,V-EMB-71,3.00000000,0.03330000,0.00000000,2026-06-23 20:20:00.000,MTM2,517.00000000
WO-071389,919,20,V-EMB-21,7.00000000,0.06670000,0.00000000,2026-06-23 20:20:00.000,MTM2,1268.00000000
WO-071389,919,30,V-EMB-1,3.00000000,0.03330000,0.00000000,2026-06-23 20:20:00.000,MTM2,221.00000000
WO-071389,919,40,V-EMB-61,3.00000000,0.03330000,0.00000000,2026-06-23 20:20:00.000,MTM2,1122.00000000
WO-071389,919,50,24733463-PKG,90.00000000,1.00000000,0.00000000,2026-06-23 20:20:00.000,MTM2,150.00000000
WO-071390,919,10,78749663-PKG,270.00000000,1.00000000,0.00000000,2026-05-29 07:00:00.000,MTM2,546.00000000
WO-071390,919,20,V-EMB-92,1.00000000,0.00310000,0.00000000,2026-05-26 00:00:00.000,MTM2,223.00000000
WO-071390,919,30,V-EMB-2,1.00000000,0.00310000,0.00000000,2026-05-26 00:00:00.000,MTM2,387.00000000
WO-071390,919,40,V-EMB-757,27.00000000,0.10000000,0.00000000,2026-05-29 07:00:00.000,MTM2,268.00000000
WO-071391,96,10,KK87344,780.00000000,1.00000000,0.00000000,2026-06-01 02:10:00.000,MTM2,606.00000000
WO-071391,96,20,KK106521,780.00000000,1.00000000,0.00000000,2026-06-01 02:10:00.000,MTM2,5459.00000000
WO-071391,96,30,LVU28697,780.00000000,1.00000000,0.00000000,2026-06-01 02:10:00.000,MTM2,1055.00000000
WO-071391,96,40,FGF0001-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071393,919,10,V-EMB-92,1.00000000,0.00170000,0.00000000,2026-06-23 19:40:00.000,MTM2,223.00000000
WO-071393,919,20,V-EMB-2,1.00000000,0.00170000,0.00000000,2026-06-23 19:40:00.000,MTM2,387.00000000
WO-071393,919,30,V-EMB-500,4.00000000,0.04000000,0.00000000,2026-06-23 19:40:00.000,MTM2,1173.00000000
WO-071393,919,40,23996946-PKG,100.00000000,1.00000000,0.00000000,2026-06-23 19:40:00.000,MTM2,212.00000000
WO-071394,19,10,MMC0000565,101500.00000000,0.87500000,0.00000000,2026-06-04 14:10:00.000,MTM2,157450.00000000
WO-071394,19,20,FGT1016-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071395,96,10,7454619,35.00000000,1.00000000,0.00000000,2026-06-08 21:40:00.000,MTM2,53.00000000
WO-071395,96,20,7497338,35.00000000,1.00000000,0.00000000,2026-06-08 21:40:00.000,MTM2,67.00000000
WO-071395,96,30,FGF0001-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071396,10,10,MMC0000235,4077.12000000,0.03200000,0.00000000,2026-06-02 01:00:00.000,MTM2,5200.00000000
WO-071396,10,20,FGT0320-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071397,19,10,MMF0005350,8.40000000,0.56000000,0.00000000,2026-05-26 00:00:00.000,MTM2,127.00000000
WO-071399,19,10,MMC0000570,957.58000000,0.26000000,0.00000000,2026-06-04 19:40:00.000,MTM2,3520.00000000
WO-071399,19,20,FGT0410-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071400,10,10,MMC0000595,700.00000000,0.08000000,0.00000000,2026-06-02 06:30:00.000,MTM2,700.00000000
WO-071400,10,20,FGT0992-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071401,10,10,MMF0002016,288.58000000,3.07000000,0.00000000,2026-05-26 00:00:00.000,MTM2,147.00000000
WO-071402,10,10,MMF0002016,102.80000000,2.57000000,0.00000000,2026-05-26 00:00:00.000,MTM2,147.00000000
WO-071403,10,10,MMF0002016,40.80000000,2.40000000,0.00000000,2026-05-29 01:00:00.000,MTM2,147.00000000
WO-071404,10,10,MMF0005537,314.72000000,2.81000000,0.00000000,2026-05-27 00:00:00.000,MTM2,12520.94000000
WO-071405,10,10,22-77723-150-Raw,294.00000000,1.00000000,0.00000000,2026-06-17 15:40:00.000,MTM2,294.00000000
WO-071405,10,20,22-74372-000,588.00000000,2.00000000,0.00000000,2026-06-17 15:40:00.000,MTM2,1271.00000000
WO-071406,10,10,22-77723-190-Raw,54.00000000,1.00000000,0.00000000,2026-06-03 22:00:00.000,MTM2,75.00000000
WO-071406,10,20,22-74372-000,108.00000000,2.00000000,0.00000000,2026-06-03 22:00:00.000,MTM2,1271.00000000
WO-071407,70,10,22-74371-050,5.00000000,1.00000000,0.00000000,2026-05-29 02:40:00.000,MTM2,18.00000000
WO-071407,70,20,22-74372-000,10.00000000,2.00000000,0.00000000,2026-05-29 02:40:00.000,MTM2,1271.00000000
WO-071408,70,10,22-74371-080,95.00000000,1.00000000,0.00000000,2026-06-17 12:00:00.000,MTM2,107.00000000
WO-071408,70,20,22-74372-000,190.00000000,2.00000000,0.00000000,2026-06-17 12:00:00.000,MTM2,1271.00000000
WO-071409,70,10,22-74371-080,20.00000000,1.00000000,0.00000000,2026-06-29 22:10:00.000,MTM2,107.00000000
WO-071409,70,20,22-74372-000,40.00000000,2.00000000,0.00000000,2026-06-29 22:10:00.000,MTM2,1271.00000000
WO-071410,70,10,22-74371-100,118.00000000,1.00000000,0.00000000,2026-06-11 19:40:00.000,MTM2,118.00000000
WO-071410,70,20,22-74372-000,236.00000000,2.00000000,0.00000000,2026-06-11 19:40:00.000,MTM2,1271.00000000
WO-071411,70,10,22-74371-110,547.00000000,1.00000000,0.00000000,2026-06-03 05:40:00.000,MTM2,547.00000000
WO-071411,70,20,22-74372-000,1094.00000000,2.00000000,0.00000000,2026-06-03 05:40:00.000,MTM2,1271.00000000
WO-071412,70,10,22-74371-140,124.00000000,1.00000000,0.00000000,2026-06-15 19:30:00.000,MTM2,124.00000000
WO-071412,70,20,22-74372-000,248.00000000,2.00000000,0.00000000,2026-06-15 19:30:00.000,MTM2,1271.00000000
WO-071413,70,10,22-74371-150,313.00000000,1.00000000,0.00000000,2026-06-25 14:10:00.000,MTM2,330.00000000
WO-071413,70,20,22-74372-000,626.00000000,2.00000000,0.00000000,2026-06-25 14:10:00.000,MTM2,1271.00000000
WO-071414,70,10,22-74371-160,5.00000000,1.00000000,0.00000000,2026-06-17 10:50:00.000,MTM2,5.00000000
WO-071414,70,20,22-74372-000,10.00000000,2.00000000,0.00000000,2026-06-17 10:50:00.000,MTM2,1271.00000000
WO-071415,919,10,V-EMB-72,2.00000000,0.05000000,0.00000000,2026-06-01 23:50:00.000,MTM2,255.00000000
WO-071415,919,20,V-EMB-22,2.00000000,0.05000000,0.00000000,2026-06-01 23:50:00.000,MTM2,465.00000000
WO-071415,919,30,V-EMB-2,2.00000000,0.05000000,0.00000000,2026-06-01 23:50:00.000,MTM2,387.00000000
WO-071415,919,40,V-EMB-62,2.00000000,0.05000000,0.00000000,2026-06-01 23:50:00.000,MTM2,353.00000000
WO-071415,919,50,24733515-PKG,30.00000000,1.00000000,0.00000000,2026-06-01 23:50:00.000,MTM2,317.00000000
WO-071416,919,10,V-EMB-91,1.00000000,0.00390000,0.00000000,2026-05-27 00:00:00.000,MTM2,274.00000000
WO-071416,919,20,V-EMB-1,1.00000000,0.00390000,0.00000000,2026-05-27 00:00:00.000,MTM2,221.00000000
WO-071416,919,30,V-EMB-780,8.00000000,0.06250000,0.00000000,2026-05-27 00:00:00.000,MTM2,761.00000000
WO-071416,919,40,24733510-PKG,125.00000000,1.00000000,0.00000000,2026-05-27 00:00:00.000,MTM2,41.00000000
WO-071417,919,10,V-EMB-92,20.00000000,0.00570000,0.00000000,2026-06-15 09:00:00.000,MTM2,223.00000000
WO-071417,919,20,V-EMB-2,20.00000000,0.00570000,0.00000000,2026-06-15 09:00:00.000,MTM2,387.00000000
WO-071417,919,30,V-EMB-750,318.00000000,0.09090000,0.00000000,2026-06-15 09:00:00.000,MTM2,1774.00000000
WO-071417,919,40,24733509-PKG,3498.00000000,1.00000000,0.00000000,2026-06-15 09:00:00.000,MTM2,2765.00000000
WO-071418,919,10,V-EMB-71,5.00000000,0.02220000,0.00000000,2026-06-22 21:30:00.000,MTM2,517.00000000
WO-071418,919,20,V-EMB-21,10.00000000,0.04440000,0.00000000,2026-06-22 21:30:00.000,MTM2,1268.00000000
WO-071418,919,30,V-EMB-1,5.00000000,0.02220000,0.00000000,2026-06-22 21:30:00.000,MTM2,221.00000000
WO-071418,919,40,V-EMB-61,5.00000000,0.02220000,0.00000000,2026-06-22 21:30:00.000,MTM2,1122.00000000
WO-071418,919,50,24733522-PKG,225.00000000,1.00000000,0.00000000,2026-06-22 21:30:00.000,MTM2,649.00000000
WO-071419,919,10,V-EMB-71,7.00000000,0.03330000,0.00000000,2026-06-22 20:30:00.000,MTM2,517.00000000
WO-071419,919,20,V-EMB-21,7.00000000,0.03330000,0.00000000,2026-06-22 20:30:00.000,MTM2,1268.00000000
WO-071419,919,30,V-EMB-1,7.00000000,0.03330000,0.00000000,2026-06-22 20:30:00.000,MTM2,221.00000000
WO-071419,919,40,V-EMB-61,7.00000000,0.03330000,0.00000000,2026-06-22 20:30:00.000,MTM2,1122.00000000
WO-071419,919,50,24733523-PKG,210.00000000,1.00000000,0.00000000,2026-06-22 20:30:00.000,MTM2,380.00000000
WO-071420,919,10,V-EMB-71,1.00000000,0.02500000,0.00000000,2026-06-08 23:00:00.000,MTM2,517.00000000
WO-071420,919,20,V-EMB-21,2.00000000,0.05000000,0.00000000,2026-06-08 23:00:00.000,MTM2,1268.00000000
WO-071420,919,30,V-EMB-1,1.00000000,0.02500000,0.00000000,2026-06-08 23:00:00.000,MTM2,221.00000000
WO-071420,919,40,V-EMB-61,1.00000000,0.02500000,0.00000000,2026-06-08 23:00:00.000,MTM2,1122.00000000
WO-071420,919,50,24733524-PKG,40.00000000,1.00000000,0.00000000,2026-06-08 23:00:00.000,MTM2,153.00000000
WO-071421,919,10,V-EMB-71,13.00000000,0.01720000,0.00000000,2026-06-29 19:40:00.000,MTM2,517.00000000
WO-071421,919,20,V-EMB-21,39.00000000,0.05170000,0.00000000,2026-06-29 19:40:00.000,MTM2,1268.00000000
WO-071421,919,30,V-EMB-1,13.00000000,0.01720000,0.00000000,2026-06-29 19:40:00.000,MTM2,221.00000000
WO-071421,919,40,V-EMB-61,13.00000000,0.01720000,0.00000000,2026-06-29 19:40:00.000,MTM2,1122.00000000
WO-071421,919,50,V-EMB-116,13.00000000,0.01720000,0.00000000,2026-06-29 19:40:00.000,MTM2,540.00000000
WO-071421,919,60,24733458-PKG,754.00000000,1.00000000,0.00000000,2026-06-29 19:40:00.000,MTM2,2201.00000000
WO-071422,29,10,104410-01,5565.00000000,7.00000000,0.00000000,2026-06-01 01:40:00.000,MTM2,-325.00000000
WO-071422,29,20,FGT1034-01,0.00000000,0.00000000,0.00000000,2026-05-27 00:00:00.000,MTM2,0.00000000
WO-071422,29,30,613244-07,795.00000000,1.00000000,0.00000000,2026-06-01 01:40:00.000,MTM2,618.00000000
WO-071423,10,10,MMF0008037,1884.16000000,58.88000000,0.00000000,2026-05-27 00:00:00.000,MTM2,230.00000000
WO-071424,10,10,MMF0005511,1339.00000000,2.06000000,0.00000000,2026-05-27 00:00:00.000,MTM2,2448.00000000
WO-071425,10,10,MMF0005511,1339.00000000,2.06000000,0.00000000,2026-05-26 00:00:00.000,MTM2,2448.00000000
WO-071426,919,10,V-EMB-71,2.00000000,0.01720000,0.00000000,2026-06-23 19:00:00.000,MTM2,517.00000000
WO-071426,919,20,V-EMB-21,6.00000000,0.05170000,0.00000000,2026-06-23 19:00:00.000,MTM2,1268.00000000
WO-071426,919,30,V-EMB-1,2.00000000,0.01720000,0.00000000,2026-06-23 19:00:00.000,MTM2,221.00000000
WO-071426,919,40,V-EMB-61,2.00000000,0.01720000,0.00000000,2026-06-23 19:00:00.000,MTM2,1122.00000000
WO-071426,919,50,24733470-PKG,116.00000000,1.00000000,0.00000000,2026-06-23 19:00:00.000,MTM2,158.00000000
WO-071427,919,10,24759448-PKG,30.00000000,1.00000000,0.00000000,2026-06-15 22:50:00.000,MTM2,94.00000000
WO-071427,919,20,V-EMB-72,2.00000000,0.06250000,0.00000000,2026-05-27 00:00:00.000,MTM2,255.00000000
WO-071427,919,30,V-EMB-2,2.00000000,0.06250000,0.00000000,2026-05-27 00:00:00.000,MTM2,387.00000000
WO-071427,919,40,V-EMB-62,10.00000000,0.33330000,0.00000000,2026-06-15 22:50:00.000,MTM2,353.00000000
WO-071427,919,50,V-EMB-22,10.00000000,0.33330000,0.00000000,2026-06-15 22:50:00.000,MTM2,465.00000000
WO-071428,919,10,24759454-PKG,30.00000000,1.00000000,0.00000000,2026-05-27 00:00:00.000,MTM2,51.00000000
WO-071428,919,20,V-EMB-71,1.00000000,0.03330000,0.00000000,2026-05-27 00:00:00.000,MTM2,517.00000000
WO-071428,919,30,V-EMB-21,3.00000000,0.06670000,0.00000000,2026-05-27 00:00:00.000,MTM2,1268.00000000
WO-071428,919,40,V-EMB-1,1.00000000,0.03330000,0.00000000,2026-05-27 00:00:00.000,MTM2,221.00000000
WO-071428,919,50,V-EMB-61,1.00000000,0.03330000,0.00000000,2026-05-27 00:00:00.000,MTM2,1122.00000000
WO-071430,10,10,85461F,5.00000000,1.00000000,0.00000000,2026-05-27 00:00:00.000,MTM2,1.00000000
WO-071431,19,10,MMF0005932,18.80000000,0.10160000,0.00000000,2026-05-29 02:40:00.000,MTM2,158.00000000
WO-071432,19,10,MMC0000174,2220.00000000,11.10000000,0.00000000,2026-06-19 20:30:00.000,MTM2,3220.00000000
WO-071432,19,20,FGT0366-01,0.00000000,0.00000000,0.00000000,2026-05-27 00:00:00.000,MTM2,0.00000000
WO-071433,10,10,MMF0005014,47.53000000,0.49000000,0.00000000,2026-05-27 00:00:00.000,MTM2,298.00000000
WO-071435,70,10,22-77723-040-Raw,10.00000000,1.00000000,0.00000000,2026-06-03 23:30:00.000,MTM2,78.00000000
WO-071435,70,20,22-74372-000,20.00000000,2.00000000,0.00000000,2026-06-03 23:30:00.000,MTM2,1271.00000000
WO-071436,919,10,24759435-PKG,2.00000000,1.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,22.00000000
WO-071436,919,20,V-EMB-91,1.00000000,0.01250000,0.00000000,2026-05-28 00:00:00.000,MTM2,274.00000000
WO-071436,919,30,V-EMB-1,1.00000000,0.01250000,0.00000000,2026-05-28 00:00:00.000,MTM2,221.00000000
WO-071436,919,40,V-EMB-780,1.00000000,0.20000000,0.00000000,2026-05-28 00:00:00.000,MTM2,761.00000000
WO-071437,919,10,V-EMB-71,83.00000000,0.05660000,0.00000000,2026-06-26 17:00:00.000,MTM2,517.00000000
WO-071437,919,20,V-EMB-21,162.00000000,0.11110000,0.00000000,2026-06-26 17:00:00.000,MTM2,1268.00000000
WO-071437,919,30,V-EMB-1,83.00000000,0.05660000,0.00000000,2026-06-26 17:00:00.000,MTM2,221.00000000
WO-071437,919,40,V-EMB-61,83.00000000,0.05660000,0.00000000,2026-06-26 17:00:00.000,MTM2,1122.00000000
WO-071437,919,50,24734040-PKG,1458.00000000,1.00000000,0.00000000,2026-06-26 17:00:00.000,MTM2,911.00000000
WO-071438,919,10,78700941-PKG,1.00000000,1.00000000,0.00000000,2026-05-29 11:20:00.000,MTM2,1.00000000
WO-071438,919,20,V-EMB-71,1.00000000,0.20000000,0.00000000,2026-05-29 11:20:00.000,MTM2,517.00000000
WO-071438,919,30,V-EMB-21,1.00000000,0.40000000,0.00000000,2026-05-29 11:20:00.000,MTM2,1268.00000000
WO-071438,919,40,V-EMB-1,1.00000000,0.20000000,0.00000000,2026-05-29 11:20:00.000,MTM2,221.00000000
WO-071438,919,50,V-EMB-61,1.00000000,0.20000000,0.00000000,2026-05-29 11:20:00.000,MTM2,1122.00000000
WO-071439,10,10,MMC0000881,40.00000000,0.04000000,0.00000000,2026-06-04 03:30:00.000,MTM2,296.00000000
WO-071439,10,20,FGT1015-01,0.00000000,0.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,0.00000000
WO-071440,919,10,24759456-PKG,3.00000000,1.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,43.00000000
WO-071440,919,20,V-EMB-71,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,517.00000000
WO-071440,919,30,V-EMB-21,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,1268.00000000
WO-071440,919,40,V-EMB-1,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,221.00000000
WO-071440,919,50,V-EMB-61,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,1122.00000000
WO-071441,19,10,RMSAEB1S0125-023,34214.56000000,7.61000000,0.00000000,2026-05-29 00:00:00.000,MTM2,17836.06000000
WO-071441,19,20,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,0.00000000
WO-071441,19,30,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,0.00000000
WO-071442,919,10,24759476-PKG,19.00000000,1.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,39.00000000
WO-071442,919,20,V-EMB-71,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,517.00000000
WO-071442,919,30,V-EMB-21,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,1268.00000000
WO-071442,919,40,V-EMB-1,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,221.00000000
WO-071442,919,50,V-EMB-61,1.00000000,0.03330000,0.00000000,2026-05-28 00:00:00.000,MTM2,1122.00000000
WO-071443,919,10,24853485-PKG,6.00000000,1.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,0.00000000
WO-071443,919,20,V-EMB-92,1.00000000,0.01040000,0.00000000,2026-05-28 00:00:00.000,MTM2,223.00000000
WO-071443,919,30,V-EMB-2,1.00000000,0.01040000,0.00000000,2026-05-28 00:00:00.000,MTM2,387.00000000
WO-071443,919,40,V-EMB-750,2.00000000,0.16670000,0.00000000,2026-05-28 00:00:00.000,MTM2,1774.00000000
WO-071444,919,10,24864578-PKG,9.00000000,1.00000000,0.00000000,2026-06-01 22:50:00.000,MTM2,30.00000000
WO-071444,919,20,V-EMB-92,1.00000000,0.00130000,0.00000000,2026-06-01 22:50:00.000,MTM2,223.00000000
WO-071444,919,30,V-EMB-2,1.00000000,0.00130000,0.00000000,2026-06-01 22:50:00.000,MTM2,387.00000000
WO-071444,919,40,V-EMB-500,1.00000000,0.01040000,0.00000000,2026-06-01 22:50:00.000,MTM2,1173.00000000
WO-071445,919,10,78677013-PKG,2.00000000,1.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,0.00000000
WO-071445,919,20,V-EMB-92,1.00000000,0.00780000,0.00000000,2026-05-28 00:00:00.000,MTM2,223.00000000
WO-071445,919,30,V-EMB-2,1.00000000,0.00780000,0.00000000,2026-05-28 00:00:00.000,MTM2,387.00000000
WO-071445,919,40,V-EMB-787,1.00000000,0.12500000,0.00000000,2026-05-28 00:00:00.000,MTM2,260.00000000
WO-071446,919,10,24887423-PKG,6.00000000,1.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,9.00000000
WO-071446,919,20,V-EMB-92,1.00000000,0.00520000,0.00000000,2026-05-28 00:00:00.000,MTM2,223.00000000
WO-071446,919,30,V-EMB-2,1.00000000,0.00520000,0.00000000,2026-05-28 00:00:00.000,MTM2,387.00000000
WO-071446,919,40,V-EMB-780,1.00000000,0.01040000,0.00000000,2026-05-28 00:00:00.000,MTM2,761.00000000
WO-071447,29,10,104410-01,600.00000000,3.00000000,0.00000000,2026-06-01 19:50:00.000,MTM2,-325.00000000
WO-071447,29,30,FGT1034-01,0.00000000,0.00000000,0.00000000,2026-05-28 00:00:00.000,MTM2,0.00000000
WO-071447,29,40,613244-03,200.00000000,1.00000000,0.00000000,2026-06-01 19:50:00.000,MTM2,485.00000000
WO-071449,10,10,MMF0005537,354.06000000,2.81000000,0.00000000,2026-06-25 22:40:00.000,MTM2,12520.94000000
WO-071450,10,10,MMC0000746,192600.00000000,6.42000000,0.00000000,2026-06-04 23:10:00.000,MTM2,187365.00000000
WO-071450,10,20,FGT1247-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071451,10,10,MMF0005537,2126.00000000,10.63000000,0.00000000,2026-06-26 12:00:00.000,MTM2,12520.94000000
WO-071452,19,10,MMF0005537,9088.00000000,128.00000000,0.00000000,2026-06-25 13:00:00.000,MTM2,12520.94000000
WO-071453,929,10,24480540-PKG,624.00000000,1.00000000,0.00000000,2026-05-29 07:00:00.000,MTM2,222.00000000
WO-071453,929,20,V-EMB-71,42.00000000,0.06670000,0.00000000,2026-05-29 07:00:00.000,MTM2,517.00000000
WO-071453,929,30,V-EMB-21,84.00000000,0.13330000,0.00000000,2026-05-29 07:00:00.000,MTM2,1268.00000000
WO-071453,929,40,V-EMB-1,42.00000000,0.06670000,0.00000000,2026-05-29 07:00:00.000,MTM2,221.00000000
WO-071453,929,50,V-EMB-61,42.00000000,0.06670000,0.00000000,2026-05-29 07:00:00.000,MTM2,1122.00000000
WO-071454,910,10,78816603-PKG,9.00000000,1.00000000,0.00000000,2026-06-01 23:40:00.000,MTM2,5.00000000
WO-071454,910,20,V-EMB-91,1.00000000,0.00310000,0.00000000,2026-06-01 23:40:00.000,MTM2,274.00000000
WO-071454,910,30,V-EMB-2,1.00000000,0.00310000,0.00000000,2026-06-01 23:40:00.000,MTM2,387.00000000
WO-071454,910,40,V-EMB-780,1.00000000,0.05000000,0.00000000,2026-06-01 23:40:00.000,MTM2,761.00000000
WO-071455,910,10,78816601-PKG,3.00000000,1.00000000,0.00000000,2026-06-01 21:30:00.000,MTM2,0.00000000
WO-071455,910,20,V-EMB-72,1.00000000,0.04170000,0.00000000,2026-06-01 21:30:00.000,MTM2,255.00000000
WO-071455,910,30,V-EMB-22,1.00000000,0.08330000,0.00000000,2026-06-01 21:30:00.000,MTM2,465.00000000
WO-071455,910,40,V-EMB-2,1.00000000,0.04170000,0.00000000,2026-06-01 21:30:00.000,MTM2,387.00000000
WO-071455,910,50,V-EMB-62,1.00000000,0.04170000,0.00000000,2026-06-01 21:30:00.000,MTM2,353.00000000
WO-071456,10,10,22-77723-075-Raw,19.00000000,1.00000000,0.00000000,2026-05-30 00:00:00.000,MTM2,0.00000000
WO-071457,919,10,V-EMB-2,1.00000000,0.00040000,0.00000000,2026-05-29 00:00:00.000,MTM2,387.00000000
WO-071457,919,20,V-EMB-500,2.00000000,0.01000000,0.00000000,2026-05-29 00:00:00.000,MTM2,1173.00000000
WO-071457,919,30,V-EMB-92,1.00000000,0.00040000,0.00000000,2026-05-29 00:00:00.000,MTM2,223.00000000
WO-071457,919,40,965578-PKG,160.00000000,1.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,60.00000000
WO-071458,10,10,MMF0005010,3211.60000000,2.17000000,0.00000000,2026-05-29 00:00:00.000,MTM2,568.40000000
WO-071459,10,10,MMC0000239,3679.00000000,0.26000000,0.00000000,2026-05-29 00:00:00.000,MTM2,3680.00000000
WO-071459,10,20,FGT0340-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071460,19,10,MMC0000066,12000.00000000,0.12000000,0.00000000,2026-05-29 00:00:00.000,MTM2,73608.60000000
WO-071460,19,20,FGT0975-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071461,10,10,MMF0005511,1030.00000000,2.06000000,0.00000000,2026-05-29 00:00:00.000,MTM2,2448.00000000
WO-071462,919,10,21044560-PKG,150.00000000,1.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,170.00000000
WO-071462,919,20,V-EMB-92,1.00000000,0.00130000,0.00000000,2026-05-29 00:00:00.000,MTM2,223.00000000
WO-071462,919,30,V-EMB-2,1.00000000,0.00130000,0.00000000,2026-05-29 00:00:00.000,MTM2,387.00000000
WO-071462,919,40,V-EMB-750,3.00000000,0.02000000,0.00000000,2026-05-29 00:00:00.000,MTM2,1774.00000000
WO-071463,19,10,MMC0000415,0.62000000,0.62000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071463,19,20,FGT0482-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071464,10,10,MMC0000287,14762.00000000,2.42000000,0.00000000,2026-05-29 00:00:00.000,MTM2,14820.00000000
WO-071464,10,20,FGT0594-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071465,19,10,MMF0000133,0.36000000,0.36000000,0.00000000,2026-05-29 00:00:00.000,MTM2,4519.00000000
WO-071465,19,20,FGT0201-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071466,19,10,MMC0000063,1.39000000,1.38400000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071466,19,20,FGT0028-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071467,19,10,MMC0001000,582.00000000,3.88000000,0.00000000,2026-05-29 00:00:00.000,MTM2,41391.70000000
WO-071467,19,20,FGT0015-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
