TABLE_NAME,COLUMN_NAME,CONSTRAINT_NAME
PART_WAREHOUSE,COMMITTED_CO,DF__PART_WARE__COMMI__6C458DF2
PART_WAREHOUSE,COMMITTED_REQ,DF__PART_WARE__COMMI__6D39B22B
PART_WAREHOUSE,COMMITTED_PLREQ,DF__PART_WARE__COMMI__6E2DD664
PART_WAREHOUSE,COMMITTED_IBT,DF__PART_WARE__COMMI__6F21FA9D
PART_WAREHOUSE,AVAILABLE_QTY,DF__PART_WARE__AVAIL__70161ED6
PART_WAREHOUSE,EXPECTED_PO,DF__PART_WARE__EXPEC__710A430F
PART_WAREHOUSE,EXPECTED_WO,DF__PART_WARE__EXPEC__71FE6748
PART_WAREHOUSE,EXPECTED_PL,DF__PART_WARE__EXPEC__72F28B81
PART_WAREHOUSE,EXPECTED_IBT,DF__PART_WARE__EXPEC__73E6AFBA
PART_WAREHOUSE,EXPECT_COMMIT_CO,DF__PART_WARE__EXPEC__74DAD3F3
PART_WAREHOUSE,EXPECT_COMMIT_REQ,DF__PART_WARE__EXPEC__75CEF82C
PART_WAREHOUSE,EXPECT_COMMIT_PLR,DF__PART_WARE__EXPEC__76C31C65
PART_WAREHOUSE,EXPECT_COMMIT_IBT,DF__PART_WARE__EXPEC__77B7409E
PART_WAREHOUSE,UNALLOC_DEMAND_QTY,DF__PART_WARE__UNALL__78AB64D7
PART_WAREHOUSE,OUTBOUND_QTY,DF__PART_WARE__OUTBO__799F8910
PART_WAREHOUSE,ON_HOLD_QTY,DF__PART_WARE__ON_HO__7A93AD49
PART_WAREHOUSE,LOCKED_QTY,DF__PART_WARE__LOCKE__7B87D182
PART_WAREHOUSE,UNAVAILABLE_QTY,DF__PART_WARE__UNAVA__7C7BF5BB
PART_WAREHOUSE,PLANNING_LEADTIME,DF__PART_WARE__PLANN__7D7019F4
PART_WAREHOUSE,ORDER_POLICY,DF__PART_WARE__ORDER__7E643E2D
PART_WAREHOUSE,COUNT_SEQUENCE,DF__PART_WARE__COUNT__7F586266
PAYABLE,CREATE_DATE,DF__PAYABLE__CREATE___004C869F
PAYABLE,PAY_STATUS,DF__PAYABLE__PAY_STA__0140AAD8
PAYABLE,PAID_AMOUNT,DF__PAYABLE__PAID_AM__0234CF11
PAYABLE,DISCOUNT_TAKEN,DF__PAYABLE__DISCOUN__0328F34A
PAYABLE,TERMS_NET_TYPE,DF__PAYABLE__TERMS_N__041D1783
PAYABLE,TERMS_DISC_TYPE,DF__PAYABLE__TERMS_D__05113BBC
PAYABLE,MARKED_FOR_PURGE,DF__PAYABLE__MARKED___06055FF5
PAYABLE,WITHHELD_AMOUNT,DF__PAYABLE__WITHHEL__06F9842E
PAYABLE,WH_ALLOWED_AMOUNT,DF__PAYABLE__WH_ALLO__07EDA867
PAYABLE,CURRENCY_ID,DF__PAYABLE__CURRENC__08E1CCA0
PAYABLE,USER_EXCH_RATE,DF__PAYABLE__USER_EX__09D5F0D9
PAYABLE,POSTING_CANDIDATE,DF__PAYABLE__POSTING__0ACA1512
PAYABLE,STATUS_EFF_DATE,DF__PAYABLE__STATUS___0BBE394B
PAYABLE_CURR,AMOUNT,DF__PAYABLE_C__AMOUN__0CB25D84
PAYABLE_CURR,SELL_RATE,DF__PAYABLE_C__SELL___0DA681BD
PAYABLE_CURR,BUY_RATE,DF__PAYABLE_C__BUY_R__0E9AA5F6
PAYABLE_DIST,CREATE_DATE,DF__PAYABLE_D__CREAT__0F8ECA2F
PAYABLE_DIST,CURRENCY_ID,DF__PAYABLE_D__CURRE__1082EE68
PAYABLE_INST,PAY_STATUS,DF__PAYABLE_I__PAY_S__117712A1
PAYABLE_LINE,FIXED_CHARGE,DF__PAYABLE_L__FIXED__126B36DA
PAYABLE_LINE,DISC_ALLOWED,DF__PAYABLE_L__DISC___135F5B13
PAYABLE_LINE,COST_CATEGORY,DF__PAYABLE_L__COST___14537F4C
PAYB_LINE_CURR,AMOUNT,DF__PAYB_LINE__AMOUN__1547A385
PAYB_LINE_CURR,SELL_RATE,DF__PAYB_LINE__SELL___163BC7BE
PAYB_LINE_CURR,BUY_RATE,DF__PAYB_LINE__BUY_R__172FEBF7
PERIOD,USE_TRANS_RATES,DF__PERIOD__USE_TRAN__18241030
PERSON,IS_APPROVER,DF__PERSON__IS_APPRO__19183469
PERSON,IS_BUYER,DF__PERSON__IS_BUYER__1A0C58A2
PERSON,IS_PLANNER,DF__PERSON__IS_PLANN__1B007CDB
PERSON,IS_REQUESTER,DF__PERSON__IS_REQUE__1BF4A114
PHYS_COUNT_LOC_ADJ,LOCATION_QTY,DF__PHYS_COUN__LOCAT__1CE8C54D
PHYS_COUNT_LOC_ADJ,ADJUST_QTY,DF__PHYS_COUN__ADJUS__1DDCE986
PHYS_COUNT_LOC_ADJ,CREATE_DATE,DF__PHYS_COUN__CREAT__1ED10DBF
PHYS_COUNT_TAG,STATUS_EFF_DATE,DF__PHYS_COUN__STATU__1FC531F8
PHYS_INV_PIECES,STATUS,DF__PHYS_INV___STATU__20B95631
PHYSICAL_COUNT,START_DATE,DF__PHYSICAL___START__21AD7A6A
PHYSICAL_COUNT,STATUS,DF__PHYSICAL___STATU__22A19EA3
PHYSICAL_COUNT,LOCK_INVENTORY,DF__PHYSICAL___LOCK___2395C2DC
PHYSICAL_COUNT,STATUS_EFF_DATE,DF__PHYSICAL___STATU__2489E715
PREFERENCES,IS_GLOBAL,DF__PREFERENC__IS_GL__2CEAEE43
PREFERENCES,IS_ACTIVE,DF__PREFERENC__IS_AC__2DDF127C
PROCESS_ACTIVITY,STANDARD_DAYS,DF__PROCESS_A__STAND__637C091E
PROCESS_ACTIVITY,ACTUAL_DAYS,DF__PROCESS_A__ACTUA__64702D57
PROCESS_ACTIVITY,STANDARD_COST,DF__PROCESS_A__STAND__65645190
PROCESS_ACTIVITY,ACTUAL_COST,DF__PROCESS_A__ACTUA__665875C9
PROCESS_ACTIVITY,PERCENT_COMPLETE,DF__PROCESS_A__PERCE__674C9A02
PROCESS_ACTIVITY,CREATE_DATE,DF__PROCESS_A__CREAT__6840BE3B
PROCESS_TYPE,CREATE_DATE,DF__PROCESS_T__CREAT__5CCF0B8F
PROCESS_TYPE_LINE,STANDARD_DAYS,DF__PROCESS_T__STAND__5FAB783A
PROCESS_TYPE_LINE,CREATE_DATE,DF__PROCESS_T__CREAT__609F9C73
PRODUCT,ACTIVE_FLAG,DF__PRODUCT__ACTIVE___1879E142
PRODUCT_SYNC,CREATE_DATE,DF__PRODUCT_S__CREAT__257E0B4E
PRODUCT_SYNC,SUBSCRIPTIONS,DF__PRODUCT_S__SUBSC__26722F87
PROFILES,CREATE_DATE,DF__PROFILES__CREATE__276653C0
PROJ_DIST_DETAIL,SOURCE_TRANS_ID,DF__PROJ_DIST__SOURC__285A77F9
PROJ_DIST_DETAIL,SOURCE_LINE_NO,DF__PROJ_DIST__SOURC__294E9C32
PROJ_DIST_DETAIL,CURRENCY_ID,DF__PROJ_DIST__CURRE__2A42C06B
PROJECT_DIST,CREATE_DATE,DF__PROJECT_D__CREAT__2B36E4A4
PROJECT_DIST,CURRENCY_ID,DF__PROJECT_D__CURRE__2C2B08DD
PROJECT_EAC_POC,CREATE_DATE,DF__PROJECT_E__CREAT__2D1F2D16
PURC_GROUP_USER,CREATE_DATE,DF__PURC_GROU__CREAT__2E13514F
PURC_LINE_DEL,USER_ORDER_QTY,DF__PURC_LINE__USER___2F077588
PURC_LINE_DEL,ORDER_QTY,DF__PURC_LINE__ORDER__2FFB99C1
PURC_LINE_DEL,RECEIVED_QTY,DF__PURC_LINE__RECEI__30EFBDFA
PURC_LINE_DEL,USER_RECEIVED_QTY,DF__PURC_LINE__USER___31E3E233
PURC_LINE_DEL,ALLOCATED_QTY,DF__PURC_LINE__ALLOC__32D8066C
PURC_LINE_DEL,FULFILLED_QTY,DF__PURC_LINE__FULFI__33CC2AA5
PURC_MATL_DETAIL,CURRENCY_ID,DF__PURC_MATL__CURRE__34C04EDE
PURC_ORDER_CURR,AMOUNT,DF__PURC_ORDE__AMOUN__35B47317
PURC_ORDER_CURR,SELL_RATE,DF__PURC_ORDE__SELL___36A89750
PURC_ORDER_CURR,BUY_RATE,DF__PURC_ORDE__BUY_R__379CBB89
PURC_ORDER_LINE,TRADE_DISC_PERCENT,DF__PURC_ORDE__TRADE__3890DFC2
PURC_ORDER_LINE,EST_FREIGHT,DF__PURC_ORDE__EST_F__398503FB
PURC_ORDER_LINE,LINE_STATUS,DF__PURC_ORDE__LINE___3A792834
PURC_ORDER_LINE,TOTAL_ACT_FREIGHT,DF__PURC_ORDE__TOTAL__3B6D4C6D
PURC_ORDER_LINE,TOTAL_USR_RECD_QTY,DF__PURC_ORDE__TOTAL__3C6170A6
PURC_ORDER_LINE,TOTAL_RECEIVED_QTY,DF__PURC_ORDE__TOTAL__3D5594DF
PURC_ORDER_LINE,TOTAL_AMT_RECVD,DF__PURC_ORDE__TOTAL__3E49B918
PURC_ORDER_LINE,TOTAL_AMT_ORDERED,DF__PURC_ORDE__TOTAL__3F3DDD51
PURC_ORDER_LINE,TOTAL_DISPATCH_QTY,DF__PURC_ORDE__TOTAL__4032018A
PURC_ORDER_LINE,TOTAL_USR_DISP_QTY,DF__PURC_ORDE__TOTAL__412625C3
PURC_ORDER_LINE,ALLOCATED_QTY,DF__PURC_ORDE__ALLOC__421A49FC
PURC_ORDER_LINE,FULFILLED_QTY,DF__PURC_ORDE__FULFI__430E6E35
PURC_ORDER_LINE,STATUS_EFF_DATE,DF__PURC_ORDE__STATU__4402926E
PURC_ORDER_LINE,POSTING_CANDIDATE,DF__PURC_ORDE__POSTI__44F6B6A7
PURC_ORDER_LINE,EMAIL_NOTIFICATION,DF__PURC_ORDE__EMAIL__2549CC7B
PURC_ORDER_SYNC,CREATE_DATE,DF__PURC_ORDE__CREAT__45EADAE0
PURC_ORDER_SYNC,SUBSCRIPTIONS,DF__PURC_ORDE__SUBSC__46DEFF19
PURC_REQ_CURR,AMOUNT,DF__PURC_REQ___AMOUN__47D32352
PURC_REQ_CURR,SELL_RATE,DF__PURC_REQ___SELL___48C7478B
PURC_REQ_CURR,BUY_RATE,DF__PURC_REQ___BUY_R__49BB6BC4
PURC_REQ_LINE,UNIT_PRICE,DF_UNIT_PRICE
PURC_REQ_LINE,TRADE_DISC_PERCENT,DF__PURC_REQ___TRADE__4AAF8FFD
PURC_REQ_LINE,EST_FREIGHT,DF__PURC_REQ___EST_F__4BA3B436
PURC_REQ_LINE,LINE_STATUS,DF__PURC_REQ___LINE___4C97D86F
PURC_REQ_LINE,TOTAL_AMT_RECVD,DF__PURC_REQ___TOTAL__4D8BFCA8
PURC_REQ_LINE,TOTAL_AMT_ORDERED,DF__PURC_REQ___TOTAL__4E8020E1
PURC_REQ_LINE,ALLOCATED_QTY,DF__PURC_REQ___ALLOC__4F74451A
PURC_REQ_LINE,FULFILLED_QTY,DF__PURC_REQ___FULFI__50686953
PURC_REQ_LINE,STATUS_EFF_DATE,DF__PURC_REQ___STATU__515C8D8C
PURC_REQUISITION,REQUISITION_DATE,DF__PURC_REQU__REQUI__5250B1C5
PURC_REQUISITION,STATUS,DF__PURC_REQU__STATU__5344D5FE
PURC_REQUISITION,TOTAL_AMT_ORDERED,DF__PURC_REQU__TOTAL__5438FA37
PURC_REQUISITION,MARKED_FOR_PURGE,DF__PURC_REQU__MARKE__552D1E70
PURC_REQUISITION,EXCH_RATE_FIXED,DF__PURC_REQU__EXCH___562142A9
PURC_REQUISITION,TERMS_NET_TYPE,DF__PURC_REQU__TERMS__571566E2
PURC_REQUISITION,TERMS_DISC_TYPE,DF__PURC_REQU__TERMS__58098B1B
PURC_REQUISITION,STATUS_EFF_DATE,DF__PURC_REQU__STATU__58FDAF54
PURC_SERV_DETAIL,CURRENCY_ID,DF__PURC_SERV__CURRE__59F1D38D
PURCHASE_CONTRACT,STATUS_EFF_DATE,DF__PURCHASE___STATU__5AE5F7C6
PURCHASE_CONTRACT,CREATE_DATE,DF__PURCHASE___CREAT__5BDA1BFF
PURCHASE_DIST,CREATE_DATE,DF__PURCHASE___CREAT__5CCE4038
PURCHASE_DIST,CURRENCY_ID,DF__PURCHASE___CURRE__5DC26471
PURCHASE_ORDER,ORDER_DATE,DF__PURCHASE___ORDER__5EB688AA
PURCHASE_ORDER,STATUS,DF__PURCHASE___STATU__5FAAACE3
PURCHASE_ORDER,BACK_ORDER,DF__PURCHASE___BACK___609ED11C
PURCHASE_ORDER,POSTING_CANDIDATE,DF__PURCHASE___POSTI__6192F555
PURCHASE_ORDER,TOTAL_AMT_ORDERED,DF__PURCHASE___TOTAL__6287198E
PURCHASE_ORDER,TOTAL_AMT_RECVD,DF__PURCHASE___TOTAL__637B3DC7
PURCHASE_ORDER,MARKED_FOR_PURGE,DF__PURCHASE___MARKE__646F6200
PURCHASE_ORDER,EXCH_RATE_FIXED,DF__PURCHASE___EXCH___65638639
PURCHASE_ORDER,CREATE_DATE,DF__PURCHASE___CREAT__6657AA72
PURCHASE_ORDER,CONSIGNMENT,DF__PURCHASE___CONSI__674BCEAB
PURCHASE_ORDER,STATUS_EFF_DATE,DF__PURCHASE___STATU__683FF2E4
PURCHASE_ORDER,EMAIL_NOTIFICATION,DF__PURCHASE___EMAIL__2455A842
PURCHASE_ORDER,EMAIL_VEND_ON_NEW_ORDER,DF__PURCHASE___EMAIL__263DF0B4
PURCHASE_ORDER,EMAIL_VEND_ON_CHG_ORDER,DF__PURCHASE___EMAIL__273214ED
PURCHASE_ORDER,EMAIL_VEND_ON_PO_RECEIPT,DF__PURCHASE___EMAIL__28263926
PURCHASE_ORDER,EMAIL_EMPL_ON_NEW_ORDER,DF__PURCHASE___EMAIL__291A5D5F
PURCHASE_ORDER,EMAIL_EMPL_ON_CHG_ORDER,DF__PURCHASE___EMAIL__2A0E8198
PURCHASE_ORDER,EMAIL_EMPL_ON_PO_RECEIPT,DF__PURCHASE___EMAIL__2B02A5D1
PURCHASE_ORDER,EMAIL_EMPL_ON_INV_PAID,DF__PURCHASE___EMAIL__2BF6CA0A
QUERY,CREATE_DATE,DF__QUERY__CREATE_DA__6C5B67E2
QUERY,AUTO_JOIN,DF__QUERY__AUTO_JOIN__385CA0EF
QUOTE,STATUS,DF__QUOTE__STATUS__6934171D
QUOTE,TERMS_NET_TYPE,DF__QUOTE__TERMS_NET__6A283B56
QUOTE,TERMS_DISC_TYPE,DF__QUOTE__TERMS_DIS__6B1C5F8F
QUOTE,FREIGHT_TERMS,DF__QUOTE__FREIGHT_T__6C1083C8
QUOTE,CREATE_DATE,DF__QUOTE__CREATE_DA__6D04A801
QUOTE,STATUS_EFF_DATE,DF__QUOTE__STATUS_EF__6DF8CC3A
QUOTE_LINE,CREATE_DATE,DF__QUOTE_LIN__CREAT__6EECF073
QUOTE_LINE_BILLING,CREATE_DATE,DF__QUOTE_LIN__CREAT__6FE114AC
QUOTE_OPT_BINARY,BITS_LENGTH,DF__QUOTE_OPT__BITS___70D538E5
QUOTE_ORDER,CREATE_DATE,DF__QUOTE_ORD__CREAT__71C95D1E
QUOTE_ORDER_LINE,CREATE_DATE,DF__QUOTE_ORD__CREAT__697EFB37
QUOTE_PRICE,IN_PROFORMA,DF__QUOTE_PRI__IN_PR__72BD8157
QUOTE_PRICE,CREATE_DATE,DF__QUOTE_PRI__CREAT__73B1A590
QUOTE_PRICE,IN_TOTAL,DF__QUOTE_PRI__IN_TO__74A5C9C9
RCR_GJ,CREATE_DATE,DF__RCR_GJ__CREATE_D__7599EE02
RCR_PAYABLE,CREATE_DATE,DF__RCR_PAYAB__CREAT__768E123B
RCR_PAYABLE,TERMS_NET_TYPE,DF__RCR_PAYAB__TERMS__77823674
RCR_PAYABLE,TERMS_DISC_TYPE,DF__RCR_PAYAB__TERMS__78765AAD
RCR_PAYABLE,TRIGGER_FREQ,DF__RCR_PAYAB__TRIGG__796A7EE6
RCR_RECEIVABLE,CREATE_DATE,DF__RCR_RECEI__CREAT__7A5EA31F
RCR_RECEIVABLE,TERMS_NET_TYPE,DF__RCR_RECEI__TERMS__7B52C758
RCR_RECEIVABLE,TERMS_DISC_TYPE,DF__RCR_RECEI__TERMS__7C46EB91
RCR_RECEIVABLE,TRIGGER_FREQ,DF__RCR_RECEI__TRIGG__7D3B0FCA
RCR_RECEIVABLE,CURRENCY_ID,DF__RCR_RECEI__CURRE__7E2F3403
RECEIVABLE,TYPE,DF__RECEIVABLE__TYPE__7F23583C
RECEIVABLE,PAID_AMOUNT,DF__RECEIVABL__PAID___00177C75
RECEIVABLE,DISCOUNT_GIVEN,DF__RECEIVABL__DISCO__010BA0AE
RECEIVABLE,TERMS_NET_TYPE,DF__RECEIVABL__TERMS__01FFC4E7
RECEIVABLE,TERMS_DISC_TYPE,DF__RECEIVABL__TERMS__02F3E920
RECEIVABLE,FREIGHT_TERMS,DF__RECEIVABL__FREIG__03E80D59
RECEIVABLE,CREATE_DATE,DF__RECEIVABL__CREAT__04DC3192
RECEIVABLE,STATUS,DF__RECEIVABL__STATU__05D055CB
RECEIVABLE,MARKED_FOR_PURGE,DF__RECEIVABL__MARKE__06C47A04
RECEIVABLE,USER_EXCH_RATE,DF__RECEIVABL__USER___07B89E3D
RECEIVABLE,COMM_PAID_AMOUNT,DF__RECEIVABL__COMM___08ACC276
RECEIVABLE_CURR,AMOUNT,DF__RECEIVABL__AMOUN__09A0E6AF
RECEIVABLE_CURR,SELL_RATE,DF__RECEIVABL__SELL___0A950AE8
RECEIVABLE_CURR,BUY_RATE,DF__RECEIVABL__BUY_R__0B892F21
RECEIVABLE_DIST,POSTING_STATUS,DF__RECEIVABL__POSTI__0C7D535A
RECEIVABLE_DIST,CREATE_DATE,DF__RECEIVABL__CREAT__0D717793
RECEIVABLE_DIST,CURRENCY_ID,DF__RECEIVABL__CURRE__0E659BCC
RECEIVABLE_SCHED,AMOUNT,DF__RECEIVABL__AMOUN__0F59C005
RECEIVER,CREATE_DATE,DF__RECEIVER__CREATE__104DE43E
RECEIVER,MARKED_FOR_PURGE,DF__RECEIVER__MARKED__11420877
RECEIVER_LINE,USER_RECEIVED_QTY,DF__RECEIVER_LINE__VM__00000001
RECEIVER_LINE,RECEIVED_QTY,DF__RECEIVER_LINE__VM__00000002
RECEIVER_LINE_DEL,USER_RECEIVED_QTY,DF__RECEIVER___USER___12362CB0
RECEIVER_LINE_DEL,RECEIVED_QTY,DF__RECEIVER___RECEI__132A50E9
REPORT_LINE,SECTION_BREAK,DF__REPORT_LI__SECTI__141E7522
REPORT_LINE,SHOW_TRANSACTIONS,DF__REPORT_LI__SHOW___1512995B
REQUEST_FOR_QUOTE,STATUS,DF__REQUEST_F__STATU__1606BD94
REQUEST_FOR_QUOTE,CREATE_DATE,DF__REQUEST_F__CREAT__16FAE1CD
REQUEST_FOR_QUOTE,STATUS_EFF_DATE,DF__REQUEST_F__STATU__17EF0606
REQUIREMENT,FIXED_QTY,DF__REQUIREME__FIXED__18E32A3F
REQUIREMENT,SCRAP_PERCENT,DF__REQUIREME__SCRAP__19D74E78
REQUIREMENT,ISSUED_QTY,DF__REQUIREME__ISSUE__1ACB72B1
REQUIREMENT,UNIT_MATERIAL_COST,DF__REQUIREME__UNIT___1BBF96EA
REQUIREMENT,UNIT_LABOR_COST,DF__REQUIREME__UNIT___1CB3BB23
REQUIREMENT,UNIT_BURDEN_COST,DF__REQUIREME__UNIT___1DA7DF5C
REQUIREMENT,UNIT_SERVICE_COST,DF__REQUIREME__UNIT___1E9C0395
REQUIREMENT,BURDEN_PERCENT,DF__REQUIREME__BURDE__1F9027CE
REQUIREMENT,BURDEN_PER_UNIT,DF__REQUIREME__BURDE__20844C07
REQUIREMENT,EST_MATERIAL_COST,DF__REQUIREME__EST_M__21787040
REQUIREMENT,EST_LABOR_COST,DF__REQUIREME__EST_L__226C9479
REQUIREMENT,EST_BURDEN_COST,DF__REQUIREME__EST_B__2360B8B2
REQUIREMENT,EST_SERVICE_COST,DF__REQUIREME__EST_S__2454DCEB
REQUIREMENT,REM_MATERIAL_COST,DF__REQUIREME__REM_M__25490124
REQUIREMENT,REM_LABOR_COST,DF__REQUIREME__REM_L__263D255D
REQUIREMENT,REM_BURDEN_COST,DF__REQUIREME__REM_B__27314996
REQUIREMENT,REM_SERVICE_COST,DF__REQUIREME__REM_S__28256DCF
REQUIREMENT,ACT_MATERIAL_COST,DF__REQUIREME__ACT_M__29199208
REQUIREMENT,ACT_LABOR_COST,DF__REQUIREME__ACT_L__2A0DB641
REQUIREMENT,ACT_BURDEN_COST,DF__REQUIREME__ACT_B__2B01DA7A
REQUIREMENT,ACT_SERVICE_COST,DF__REQUIREME__ACT_S__2BF5FEB3
REQUIREMENT,PROTECT_COST,DF__REQUIREME__PROTE__2CEA22EC
REQUIREMENT,ALLOCATED_QTY,DF__REQUIREME__ALLOC__2DDE4725
REQUIREMENT,FULFILLED_QTY,DF__REQUIREME__FULFI__2ED26B5E
REQUIREMENT,STATUS_EFF_DATE,DF__REQUIREME__STATU__2FC68F97
REQUIREMENT_SUM,EST_MATERIAL_COST,DF__REQUIREME__EST_M__30BAB3D0
REQUIREMENT_SUM,EST_LABOR_COST,DF__REQUIREME__EST_L__31AED809
REQUIREMENT_SUM,EST_BURDEN_COST,DF__REQUIREME__EST_B__32A2FC42
REQUIREMENT_SUM,EST_SERVICE_COST,DF__REQUIREME__EST_S__3397207B
REQUIREMENT_SUM,REM_MATERIAL_COST,DF__REQUIREME__REM_M__348B44B4
REQUIREMENT_SUM,REM_LABOR_COST,DF__REQUIREME__REM_L__357F68ED
REQUIREMENT_SUM,REM_BURDEN_COST,DF__REQUIREME__REM_B__36738D26
REQUIREMENT_SUM,REM_SERVICE_COST,DF__REQUIREME__REM_S__3767B15F
REVALUE,CREATE_DATE,DF__REVALUE__CREATE___385BD598
REVALUE_CURR,SELL_RATE,DF__REVALUE_C__SELL___394FF9D1
REVALUE_CURR,BUY_RATE,DF__REVALUE_C__BUY_R__3A441E0A
REVALUE_CURR,AVG_SELL_RATE,DF__REVALUE_C__AVG_S__3B384243
REVALUE_CURR,AVG_BUY_RATE,DF__REVALUE_C__AVG_B__3C2C667C
REVALUE_DIST,POSTING_STATUS,DF__REVALUE_D__POSTI__3D208AB5
REVALUE_DIST,CREATE_DATE,DF__REVALUE_D__CREAT__3E14AEEE
REVENUE_DETAIL,CURRENCY_ID,DF__REVENUE_D__CURRE__3F08D327
REVENUE_DETAIL,TRANSACTION_DATE,DF__REVENUE_D__TRANS__3FFCF760
REVENUE_DETAIL,TARGET_REVENUE,DF__REVENUE_D__TARGE__40F11B99
REVENUE_DIST,CREATE_DATE,DF__REVENUE_D__CREAT__41E53FD2
REVENUE_DIST,TRANSACTION_DATE,DF__REVENUE_D__TRANS__42D9640B
REVENUE_DIST,CURRENCY_ID,DF__REVENUE_D__CURRE__43CD8844
REVISION_HISTORY,CREATE_DATE,DF__REVISION___CREAT__44C1AC7D
RFQ_LINE,CREATE_DATE,DF__RFQ_LINE__CREATE__45B5D0B6
RFQ_VENDOR_QUOTE,DEFAULT_UNIT_PRICE,DF__RFQ_VENDO__DEFAU__46A9F4EF
RFQ_VENDOR_QUOTE,STATUS,DF__RFQ_VENDO__STATU__479E1928
RFQ_VENDOR_QUOTE,DEF_UNIT_PRICE_CURR,DF__RFQ_VENDO__DEF_U__48923D61
RFQ_VENDOR_QUOTE,STATUS_EFF_DATE,DF__RFQ_VENDO__STATU__4986619A
RMA,CREATE_DATE,DF__RMA__CREATE_DATE__4A7A85D3
RMA,STATUS_EFF_DATE,DF__RMA__STATUS_EFF___4B6EAA0C
RMA_LINE,QTY,DF__RMA_LINE__QTY__4C62CE45
RMA_LINE,RECEIVED_QTY,DF__RMA_LINE__RECEIV__4D56F27E
RMA_LINE,SHIPPED_QTY,DF__RMA_LINE__SHIPPE__4E4B16B7
RMA_LINE,LINE_STATUS,DF__RMA_LINE__LINE_S__4F3F3AF0
RMA_SYNC,CREATE_DATE,DF__RMA_SYNC__CREATE__50335F29
RMA_SYNC,SUBSCRIPTIONS,DF__RMA_SYNC__SUBSCR__51278362
SALES_REP,PAY_METHOD,DF__SALES_REP__PAY_M__521BA79B
SCHEDULE,INFINITE_CAPACITY,DF__SCHEDULE__INFINI__530FCBD4
SCHEDULE,MATERIALS_CHECKED,DF__SCHEDULE__MATERI__5403F00D
SCHEDULE,ACTIVE,DF__SCHEDULE__ACTIVE__54F81446
SCHEDULE,SERVICES_CHECKED,DF__SCHEDULE__SERVIC__55EC387F
SCHEDULE,IN_PROCESS,DF__SCHEDULE__IN_PRO__3397EBD2
SCHEDULER_RUN_LOG,COUNT,DF__SCHEDULER__COUNT__56E05CB8
SCHEDULER_RUN_LOG,WORK_ORDERS,DF__SCHEDULER__WORK___57D480F1
SCHEDULER_RUN_LOG,OPERATIONS,DF__SCHEDULER__OPERA__58C8A52A
SCHEDULER_RUN_LOG,REQUIREMENTS,DF__SCHEDULER__REQUI__59BCC963
SCHEDULER_RUN_LOG,ERROR_COUNT,DF__SCHEDULER__ERROR__5AB0ED9C
SCHEDULER_RUN_LOG,CREATE_DATE,DF__SCHEDULER__CREAT__5BA511D5
SEMAPHORE,EVENT_NO,DF__SEMAPHORE__EVENT__5C99360E
SERVICE,STATUS_EFF_DATE,DF__SERVICE__STATUS___5D8D5A47
SERVICE_DISP_LINE,RECEIVED_QTY,DF__SERVICE_D__RECEI__5E817E80
SERVICE_DISP_LINE,ACT_FREIGHT,DF__SERVICE_D__ACT_F__5F75A2B9
SERVICE_DISPATCH,CREATE_DATE,DF__SERVICE_D__CREAT__6069C6F2
SERVICE_DISPATCHED,CREATE_DATE,DF__SERVICE_D__CREAT__615DEB2B
SERVICE_RCPT_CURR,ACT_MATERIAL_COST,DF__SERVICE_R__ACT_M__62520F64
SERVICE_RCPT_CURR,ACT_LABOR_COST,DF__SERVICE_R__ACT_L__6346339D
SERVICE_RCPT_CURR,ACT_BURDEN_COST,DF__SERVICE_R__ACT_B__643A57D6
SERVICE_RCPT_CURR,ACT_SERVICE_COST,DF__SERVICE_R__ACT_S__652E7C0F
SERVICE_RCPT_CURR,SELL_RATE,DF__SERVICE_R__SELL___6622A048
SERVICE_RCPT_CURR,BUY_RATE,DF__SERVICE_R__BUY_R__6716C481
SERVICE_RECEIPT,FIXED_COST,DF__SERVICE_R__FIXED__680AE8BA
SERVICE_RECEIPT,BAD_QTY,DF__SERVICE_R__BAD_Q__68FF0CF3
SERVICE_RECEIPT,ACT_SERVICE_COST,DF__SERVICE_R__ACT_S__69F3312C
SERVICE_RECEIPT,CREATE_DATE,DF__SERVICE_R__CREAT__6AE75565
SERVICE_RECEIPT,ACT_BURDEN_COST,DF__SERVICE_R__ACT_B__6BDB799E
SERVICE_SITE,EST_MIN_CHARGE,DF__SERVICE_S__EST_M__6CCF9DD7
SERVICE_SITE,EST_BASE_CHARGE,DF__SERVICE_S__EST_B__6DC3C210
SERVICE_SITE,EST_COST_PER_UNIT,DF__SERVICE_S__EST_C__6EB7E649
SERVICE_SITE,STATUS_EFF_DATE,DF__SERVICE_S__STATU__6FAC0A82
SHIFT_DAY,MEAL_TYPE,DF__SHIFT_DAY__MEAL___70A02EBB
SHIFT_DAY,MEAL_MANUAL,DF__SHIFT_DAY__MEAL___719452F4
SHIFT_DAY,BREAK1_TYPE,DF__SHIFT_DAY__BREAK__7288772D
SHIFT_DAY,BREAK1_MANUAL,DF__SHIFT_DAY__BREAK__737C9B66
SHIFT_DAY,BREAK2_TYPE,DF__SHIFT_DAY__BREAK__7470BF9F
SHIFT_DAY,BREAK2_MANUAL,DF__SHIFT_DAY__BREAK__7564E3D8
SHIFT_DAY,BREAK3_TYPE,DF__SHIFT_DAY__BREAK__76590811
