TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE
dbo,V_CONTR_ITEM,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVC_ORDER,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVCORD_EXP,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVCORD_LBR,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,V_SRVCORD_MTL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVCORD_OPER,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,V_SRVCORD_VNDR,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,YES
dbo,VR_WORKORDER_HDR,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,YES
dbo,WIP_BALANCE,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_ISSUE_DETAIL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_ISSUE_DIST,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_LABOR_DETAIL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_PAYB_DETAIL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_RECEIPT_DETAIL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_RECEIPT_DIST,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_SERVICE_DETAIL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_SPLIT_DETAIL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WO_SCH_PRIORITY,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WO_SETUP_ATTRIB,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WORK_ORDER_SCHED,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WORK_ORDER_SYNC,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORD_MILESTONE,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORDER_AUDIT,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORDER_BINARY,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORDER_SUMMARY,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORDER_TRC_CTL,WORKORDER_SPLIT_ID,nvarchar,3,NULL,NULL,NO
dbo,AMTS_PENDING_TRANS,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,BUFFER,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,BUFFER_STAT_WO_LOC,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,CO_PRODUCT,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,COST_SIMULATION,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,DOCUMENT_REF_WO,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,ECN_CO_PRODUCT,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_DETAIL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,ECN_OPER_BINARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_OPER_RESOURCE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_OPERATION,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_REQ_BINARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_REQ_PART_ALT,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_REQ_REF_DESIG,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_REQUIREMENT,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_WO_BINARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,ECN_WORKORDER,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,EQUIP_BILL_OPTIONS,workorder_sub_id,nvarchar,3,NULL,NULL,YES
dbo,EQUIP_PM_SCHEDULE,workorder_sub_id,nvarchar,3,NULL,NULL,YES
dbo,FEEDING_OPERATIONS,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,INSPECTION_ORDER,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,INVENTORY_TRANS,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,LABOR_TICKET,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,OP_SETUP_ATTRIB,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,OPER_SERVICE_COST,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,OPERATION,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,OPERATION_AUDIT,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,OPERATION_BINARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,OPERATION_RESOURCE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,OPERATION_SCHED,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,OPERATION_SUMMARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,PAYABLE_LINE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,PROJECT_BUDGET,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,PROJECT_SUMMARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,PURC_REQ_LINE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,QUOTE_LINE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,REFERENCE_DESIGNATOR,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,REQ_PART_ALTERNATE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,REQ_TRC_CTL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,REQUIREMENT,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,REQUIREMENT_BINARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,REQUIREMENT_COST,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,REQUIREMENT_SCHED,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,REQUIREMENT_SUM,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,RES_SIMULATION,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,SER_SIMULATION,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,SERVICE_DISPATCHED,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,SERVICE_RECEIPT,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,UNP_MNT_CALLS,workorder_sub_id,nvarchar,3,NULL,NULL,YES
dbo,V_CONTR_ITEM,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVC_ORDER,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVCORD_EXP,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVCORD_LBR,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,V_SRVCORD_MTL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,V_SRVCORD_OPER,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,V_SRVCORD_VNDR,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,VR_WORKORDER_HDR,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,YES
dbo,WIP_BALANCE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_ISSUE_DETAIL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_ISSUE_DIST,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_LABOR_DETAIL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_PAYB_DETAIL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_RECEIPT_DETAIL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_RECEIPT_DIST,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_SERVICE_DETAIL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WIP_SPLIT_DETAIL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WO_SCH_PRIORITY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WO_SETUP_ATTRIB,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WORK_ORDER_SCHED,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WORK_ORDER_SYNC,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORD_MILESTONE,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORDER_BINARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORDER_SUMMARY,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,WORKORDER_TRC_CTL,WORKORDER_SUB_ID,nvarchar,3,NULL,NULL,NO
dbo,BUFFER,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,BUFFER_STAT_WO_LOC,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,CO_PRODUCT,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,COST_SIMULATION,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,DOCUMENT_REF_WO,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,ECN,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,EQUIP_BILL_OPTIONS,workorder_type,nvarchar,1,NULL,NULL,YES
dbo,EQUIP_PM_SCHEDULE,workorder_type,nvarchar,1,NULL,NULL,YES
dbo,FEEDING_OPERATIONS,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,INSPECTION_ORDER,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,INVENTORY_TRANS,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,LABOR_TICKET,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,OP_SETUP_ATTRIB,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,OPER_SERVICE_COST,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,OPERATION,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,OPERATION_AUDIT,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,OPERATION_BINARY,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,OPERATION_RESOURCE,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,OPERATION_SCHED,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,OPERATION_SUMMARY,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,PAYABLE_LINE,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,PROJECT_BUDGET,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,PROJECT_SUMMARY,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,QUOTE_LINE,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,REFERENCE_DESIGNATOR,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,REQ_PART_ALTERNATE,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,REQ_TRC_CTL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,REQUIREMENT,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,REQUIREMENT_BINARY,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,REQUIREMENT_COST,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,REQUIREMENT_SCHED,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,REQUIREMENT_SUM,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,RES_SIMULATION,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,SER_SIMULATION,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,SERVICE_DISPATCHED,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,SERVICE_RECEIPT,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,UNP_MNT_CALLS,workorder_type,nvarchar,1,NULL,NULL,YES
dbo,V_CONTR_ITEM,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,V_SRVC_ORDER,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,V_SRVCORD_EXP,WORKORDER_TYPE,nvarchar,1,NULL,NULL,YES
dbo,V_SRVCORD_LBR,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,V_SRVCORD_MTL,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,V_SRVCORD_OPER,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,V_SRVCORD_VNDR,WORKORDER_TYPE,nvarchar,1,NULL,NULL,YES
dbo,VR_WORKORDER_HDR,WORKORDER_TYPE,nchar,1,NULL,NULL,YES
dbo,WIP_BALANCE,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_ISSUE_DETAIL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_ISSUE_DIST,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_LABOR_DETAIL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_PAYB_DETAIL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_RECEIPT_DETAIL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_RECEIPT_DIST,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_SERVICE_DETAIL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WIP_SPLIT_DETAIL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WO_SCH_PRIORITY,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WO_SETUP_ATTRIB,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WORK_ORDER_SCHED,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WORK_ORDER_SYNC,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WORKORD_MILESTONE,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WORKORDER_AUDIT,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WORKORDER_BINARY,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WORKORDER_SUMMARY,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
dbo,WORKORDER_TRC_CTL,WORKORDER_TYPE,nchar,1,NULL,NULL,NO
