TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,IS_IDENTITY,IS_COMPUTED
CUSTOMER_FORECAST,3,FORECAST_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_FORECAST,4,PART_ID,nvarchar,60,0,0,NO,NO,NO
CUSTOMER_FORECAST,5,REQUIRED_DATE,datetime,8,23,3,NO,NO,NO
CUSTOMER_FORECAST,6,REQUIRED_QTY,decimal,13,20,8,NO,NO,NO
CUSTOMER_FORECAST,7,CUSTOMER_PART_ID,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_FORECAST,8,CUSTOMER_PO_REF,nvarchar,80,0,0,YES,NO,NO
CUSTOMER_FORECAST,9,USER_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_FORECAST,10,WAREHOUSE_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_FORECAST,11,SITE_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_GROUP,1,ROWID,int,4,10,0,NO,YES,NO
CUSTOMER_GROUP,2,ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_GROUP,3,NAME,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_GROUP,4,BILL_TO_NAME,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_GROUP,5,BILL_TO_ADDR_1,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_GROUP,6,BILL_TO_ADDR_2,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_GROUP,7,BILL_TO_ADDR_3,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_GROUP,8,BILL_TO_CITY,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_GROUP,9,BILL_TO_STATE,nvarchar,20,0,0,YES,NO,NO
CUSTOMER_GROUP,10,BILL_TO_ZIPCODE,nvarchar,20,0,0,YES,NO,NO
CUSTOMER_GROUP,11,BILL_TO_COUNTRY,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_GROUP,12,ALLOW_OVER_PAYMNT,nchar,2,0,0,YES,NO,NO
CUSTOMER_GROUP,13,ALLOW_ADJ_INVOICE,nchar,2,0,0,YES,NO,NO
CUSTOMER_GROUP,14,MODIFY_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_GROUP,15,BILL_TO_COUNTRY_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,1,ROWID,int,4,10,0,NO,YES,NO
CUSTOMER_ORDER,2,ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_ORDER,3,CUSTOMER_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_ORDER,4,CUSTOMER_PO_REF,nvarchar,80,0,0,YES,NO,NO
CUSTOMER_ORDER,5,CONTACT_FIRST_NAME,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,6,CONTACT_LAST_NAME,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,7,CONTACT_INITIAL,nvarchar,4,0,0,YES,NO,NO
CUSTOMER_ORDER,8,CONTACT_POSITION,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_ORDER,9,CONTACT_HONORIFIC,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,10,CONTACT_SALUTATION,nvarchar,120,0,0,YES,NO,NO
CUSTOMER_ORDER,11,CONTACT_PHONE,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,12,CONTACT_FAX,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,13,SHIP_TO_ADDR_NO,int,4,10,0,YES,NO,NO
CUSTOMER_ORDER,14,FREE_ON_BOARD,nvarchar,50,0,0,YES,NO,NO
CUSTOMER_ORDER,15,SHIP_VIA,nvarchar,80,0,0,YES,NO,NO
CUSTOMER_ORDER,16,TERRITORY,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,17,DISCOUNT_CODE,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,18,SALES_TAX_GROUP_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,19,SALESREP_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,20,SITE_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_ORDER,21,TERMS_NET_TYPE,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,22,TERMS_NET_DAYS,smallint,2,5,0,YES,NO,NO
CUSTOMER_ORDER,23,TERMS_NET_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,24,TERMS_DISC_TYPE,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,25,TERMS_DISC_DAYS,smallint,2,5,0,YES,NO,NO
CUSTOMER_ORDER,26,TERMS_DISC_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,27,TERMS_DISC_PERCENT,decimal,5,6,3,YES,NO,NO
CUSTOMER_ORDER,28,TERMS_DESCRIPTION,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,29,FREIGHT_TERMS,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,30,ORDER_DATE,datetime,8,23,3,NO,NO,NO
CUSTOMER_ORDER,31,DESIRED_SHIP_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,32,BACK_ORDER,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,33,STATUS,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,34,SELL_RATE,decimal,9,15,8,NO,NO,NO
CUSTOMER_ORDER,35,BUY_RATE,decimal,9,15,8,NO,NO,NO
CUSTOMER_ORDER,36,LAST_SHIPPED_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,37,POSTING_CANDIDATE,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,38,TOTAL_AMT_ORDERED,decimal,13,23,8,NO,NO,NO
CUSTOMER_ORDER,39,TOTAL_AMT_SHIPPED,decimal,13,23,8,NO,NO,NO
CUSTOMER_ORDER,40,MARKED_FOR_PURGE,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,41,EDI_FLAG,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,42,EDI_ACCUM_SHIP_QTY,decimal,13,20,8,YES,NO,NO
CUSTOMER_ORDER,43,EDI_ACCUM_AUTH_QTY,decimal,13,20,8,YES,NO,NO
CUSTOMER_ORDER,44,EDI_ACCUM_BUY_QTY,decimal,13,20,8,YES,NO,NO
CUSTOMER_ORDER,45,EDI_RELEASE_NO,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,46,EDI_LAST_SHIPDATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,47,EDI_ACCUM_SHIP_ADJ,decimal,13,20,8,YES,NO,NO
CUSTOMER_ORDER,48,EDI_ACCUM_ORD_ADJ,decimal,13,20,8,YES,NO,NO
CUSTOMER_ORDER,49,EXCH_RATE_FIXED,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,50,PROMISE_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,51,PRINTED_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,52,EDI_BLANKET_FLAG,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,53,EDI_BLANKET_NO,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,54,CONTRACT_ID,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,55,SHIPTO_ID,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,56,CURRENCY_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_ORDER,57,WAREHOUSE_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,58,TYPE,nchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,59,ORDER_TYPE,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,60,CARRIER_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,61,ACCEPT_EARLY,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,62,DAYS_EARLY,smallint,2,5,0,YES,NO,NO
CUSTOMER_ORDER,63,DISPATCHED,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,64,EXPIRE_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,65,CONTACT_MOBILE,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,66,CONTACT_EMAIL,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_ORDER,67,CREATE_DATE,datetime,8,23,3,NO,NO,NO
CUSTOMER_ORDER,68,USER_1,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,69,USER_2,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,70,USER_3,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,71,USER_4,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,72,USER_5,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,73,USER_6,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,74,USER_7,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,75,USER_8,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,76,USER_9,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,77,USER_10,nvarchar,160,0,0,YES,NO,NO
CUSTOMER_ORDER,78,UDF_LAYOUT_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,79,SEND_ACK,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,80,AUTHORIZATION_ID,nvarchar,500,0,0,YES,NO,NO
CUSTOMER_ORDER,81,EDI_ACCUM_CLR_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,82,PROJECT_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,83,PRIME_CONTRACTOR,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,84,SHIPPED_FROM,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,85,ADMINISTERED_BY,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,86,PAY_MADE_BY,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,87,MARKED_FOR,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,88,ORIGIN_CQA,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,89,ORIGIN_ACCEPT,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,90,DEST_CQA,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,91,DEST_ACCEPT,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,92,PKG_LEVEL,nvarchar,80,0,0,YES,NO,NO
CUSTOMER_ORDER,93,ACCEPTANCE_POINT,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,94,DD250_REQUIRED,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,95,BACKORDER_FLAG,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,96,OWNER_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,97,CONSOLIDATION_ID,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,98,MARK_FOR_ID,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,99,MARK_FOR_ADDR_NO,int,4,10,0,YES,NO,NO
CUSTOMER_ORDER,100,COD_AMOUNT,decimal,13,23,8,YES,NO,NO
CUSTOMER_ORDER,101,FREIGHT_BILL_ACCT,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,102,REVISION_ID,nvarchar,16,0,0,YES,NO,NO
CUSTOMER_ORDER,103,VSCP_ORDER,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,104,MASTER_LINK_NO,nvarchar,100,0,0,YES,NO,NO
CUSTOMER_ORDER,105,LINK_SEQUENCE_NO,nvarchar,12,0,0,YES,NO,NO
CUSTOMER_ORDER,106,CUST_BANK_ID,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_ORDER,107,CONSIGNMENT,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,108,STATUS_EFF_DATE,datetime,8,23,3,NO,NO,NO
CUSTOMER_ORDER,109,PROMISE_DEL_DATE,datetime,8,23,3,YES,NO,NO
CUSTOMER_ORDER,110,TERMS_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_ORDER,111,INTERNAL_ORDER,nchar,2,0,0,YES,NO,NO
CUSTOMER_ORDER,112,CONTACT_ID,nvarchar,50,0,0,YES,NO,NO
CUSTOMER_ORDER,113,ENTERED_BY,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_ORDER,114,CONTACT_PHONE_EXT,nvarchar,20,0,0,YES,NO,NO
CUSTOMER_ORDER,115,EMAIL_NOTIFICATION,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,116,EMAIL_CUST_ON_NEW_ORDER,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,117,EMAIL_CUST_ON_CHG_ORDER,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,118,EMAIL_CUST_ON_SHIPMENT,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,119,EMAIL_EMPL_ON_NEW_ORDER,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,120,EMAIL_EMPL_ON_CHG_ORDER,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,121,EMAIL_EMPL_ON_SHIPMENT,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,122,EMAIL_EMPL_ON_INV_PAID,nchar,2,0,0,NO,NO,NO
CUSTOMER_ORDER,123,CUST_SHIP_CHG_ACCT_NO,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_PRICE,1,ROWID,int,4,10,0,NO,YES,NO
CUSTOMER_PRICE,2,CUSTOMER_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_PRICE,3,PART_ID,nvarchar,60,0,0,NO,NO,NO
CUSTOMER_PRICE,4,SELLING_UM,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_PRICE,5,CUSTOMER_PART_ID,nvarchar,60,0,0,YES,NO,NO
CUSTOMER_PRICE,6,QTY_BREAK_1,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,7,QTY_BREAK_2,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,8,QTY_BREAK_3,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,9,QTY_BREAK_4,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,10,QTY_BREAK_5,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,11,QTY_BREAK_6,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,12,QTY_BREAK_7,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,13,QTY_BREAK_8,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,14,QTY_BREAK_9,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,15,QTY_BREAK_10,decimal,13,20,8,YES,NO,NO
CUSTOMER_PRICE,16,UNIT_PRICE_1,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,17,UNIT_PRICE_2,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,18,UNIT_PRICE_3,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,19,UNIT_PRICE_4,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,20,UNIT_PRICE_5,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,21,UNIT_PRICE_6,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,22,UNIT_PRICE_7,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,23,UNIT_PRICE_8,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,24,UNIT_PRICE_9,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,25,UNIT_PRICE_10,decimal,13,22,8,YES,NO,NO
CUSTOMER_PRICE,26,DEFAULT_UNIT_PRICE,decimal,13,22,8,YES,NO,NO
CUSTOMER_RELATION,1,ROWID,int,4,10,0,NO,YES,NO
CUSTOMER_RELATION,2,OWNER_CUST_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_RELATION,3,SELL_TO_CUST_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_SITE,1,ROWID,int,4,10,0,NO,YES,NO
CUSTOMER_SITE,2,CUSTOMER_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_SITE,3,SITE_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_SITE,4,PRIORITY_CODE,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_SITE,5,WAREHOUSE_ID,nvarchar,30,0,0,YES,NO,NO
CUSTOMER_SITE,6,CUSTOMER_TYPE,nvarchar,40,0,0,YES,NO,NO
CUSTOMER_SITE,7,ORDER_FILL_RATE,decimal,5,5,2,NO,NO,NO
CUSTOMER_SITE,8,FILL_RATE_TYPE,nchar,2,0,0,YES,NO,NO
CUSTOMER_SITE,9,ALLOCATION_FENCE,int,4,10,0,YES,NO,NO
CUSTOMER_SITE,10,CO_ALLOC_LEVEL,nchar,2,0,0,YES,NO,NO
CUSTOMER_SITE,11,REALLOCATE,nchar,2,0,0,YES,NO,NO
CUSTOMER_SITE,12,CONSOLIDATE_ORDERS,nchar,2,0,0,YES,NO,NO
CUSTOMER_SITE,13,COMPLIANCE_LABEL,nchar,2,0,0,YES,NO,NO
CUSTOMER_SITE,14,AUTO_ALLOCATE,nchar,2,0,0,YES,NO,NO
CUSTOMER_SITE,15,EMAIL_INVOICE,nchar,2,0,0,NO,NO,NO
CUSTOMER_SYNC,1,ROWID,int,4,10,0,NO,YES,NO
CUSTOMER_SYNC,2,EVENT_ID,int,4,10,0,NO,NO,NO
CUSTOMER_SYNC,3,TYPE,nchar,2,0,0,NO,NO,NO
CUSTOMER_SYNC,4,CREATE_DATE,datetime,8,23,3,NO,NO,NO
CUSTOMER_SYNC,5,CUSTOMER_ID,nvarchar,30,0,0,NO,NO,NO
CUSTOMER_SYNC,6,EXCEPTION,nchar,2,0,0,NO,NO,NO
CUSTOMER_SYNC,7,SUBSCRIPTIONS,int,4,10,0,NO,NO,NO
CUSTOMER_TYPE,1,ROWID,int,4,10,0,NO,YES,NO
CUSTOMER_TYPE,2,TYPE,nvarchar,40,0,0,NO,NO,NO
CUSTOMER_TYPE,3,DESCRIPTION,nvarchar,80,0,0,YES,NO,NO
CUSTOMER_TYPE,4,REALLOCATE,nchar,2,0,0,NO,NO,NO
CUSTOMER_TYPE,5,ALLOCATION_FENCE,int,4,10,0,YES,NO,NO
CUSTOMER_TYPE,6,PRIORITY,smallint,2,5,0,YES,NO,NO
CUSTOMER_TYPE,7,AUTO_ALLOCATE,nchar,2,0,0,YES,NO,NO
CUSTOMER_TYPE,8,CO_ALLOC_LEVEL,nchar,2,0,0,YES,NO,NO
CYCLE_COUNT_PART,1,ROWID,int,4,10,0,NO,YES,NO
CYCLE_COUNT_PART,2,PART_ID,nvarchar,60,0,0,NO,NO,NO
CYCLE_COUNT_PART,3,WAREHOUSE_ID,nvarchar,30,0,0,NO,NO,NO
CYCLE_COUNT_PART,4,COUNT_FREQ,smallint,2,5,0,YES,NO,NO
CYCLE_COUNT_PART,5,LAST_COUNT_DATE,datetime,8,23,3,YES,NO,NO
DASHBOARD_ITEM_AUTHORITY,1,ROWID,int,4,10,0,NO,YES,NO
DASHBOARD_ITEM_AUTHORITY,2,USER_ID,nvarchar,40,0,0,NO,NO,NO
DASHBOARD_ITEM_AUTHORITY,3,ITEM_TYPE,nvarchar,16,0,0,NO,NO,NO
DASHBOARD_ITEM_AUTHORITY,4,ITEM_ID,nvarchar,160,0,0,NO,NO,NO
DASHBOARD_ITEM_AUTHORITY,5,PERMISSION,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,1,ROWID,int,4,10,0,NO,YES,NO
DATA_EXPORT,2,ID,nvarchar,30,0,0,NO,NO,NO
DATA_EXPORT,3,TYPE,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,4,CONTEXT,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,5,START_AT,int,4,10,0,NO,NO,NO
DATA_EXPORT,6,ABUT_PREVIOUS,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,7,DATA_EXPRESSION,nvarchar,500,0,0,NO,NO,NO
DATA_EXPORT,8,DATA_LENGTH,int,4,10,0,YES,NO,NO
DATA_EXPORT,9,DATA_SCALE,int,4,10,0,YES,NO,NO
DATA_EXPORT,10,DATA_TYPE,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,11,QUOTE_DATA,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,12,COMMA_SEPARATE,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,13,TERMINATE_RECORD,nchar,2,0,0,NO,NO,NO
DATA_EXPORT,14,FIELD_DELIMITER,nchar,2,0,0,YES,NO,NO
DATA_EXPORT,15,TEXT_QUALIFIER,nchar,2,0,0,YES,NO,NO
DATA_EXPORT,16,INDENT_LVL,int,4,10,0,YES,NO,NO
DATA_EXPORT,17,TAG,nvarchar,508,0,0,YES,NO,NO
DATA_EXPORT,18,IS_ATTRIBUTE,nvarchar,2,0,0,YES,NO,NO
DBR_EVENT_DETECT,1,EVENT_CLASS,nvarchar,4,0,0,NO,NO,NO
DBR_EVENT_DETECT,2,EVENT_ACTION,nvarchar,4,0,0,NO,NO,NO
DBR_EVENT_DETECT,3,CREATE_DATE,datetime,8,23,3,NO,NO,NO
DBR_EVENT_DETECT,4,DOC_TYPE,nvarchar,4,0,0,YES,NO,NO
DBR_EVENT_DETECT,5,DOC_BASE_ID,nvarchar,60,0,0,YES,NO,NO
DBR_EVENT_DETECT,6,DOC_LOT_ID,nvarchar,30,0,0,YES,NO,NO
DBR_EVENT_DETECT,7,DOC_SPLIT_ID,nvarchar,6,0,0,YES,NO,NO
DBR_EVENT_DETECT,8,DOC_SUB_ID,nvarchar,6,0,0,YES,NO,NO
DBR_EVENT_DETECT,9,DOC_SEQ_NO,int,4,10,0,YES,NO,NO
DBR_EVENT_DETECT,10,DOC_SUB_SEQ_NO,smallint,2,5,0,YES,NO,NO
DBR_EVENT_DETECT,11,CAUSE,nvarchar,10,0,0,YES,NO,NO
DBR_EVENT_DETECT,12,USER_ID,nvarchar,40,0,0,NO,NO,NO
DBR_EVENT_DETECT,13,STATUS,nchar,2,0,0,YES,NO,NO
DBR_EVENT_DETECT,14,ERROR_MSG,nvarchar,500,0,0,YES,NO,NO
DBR_EVENT_DETECT,15,SITE_ID,nvarchar,30,0,0,NO,NO,NO
DBR_EVENT_TRIGGER,1,ROWID,int,4,10,0,NO,YES,NO
DBR_EVENT_TRIGGER,2,EVENT_CLASS,nvarchar,4,0,0,NO,NO,NO
DBR_EVENT_TRIGGER,3,EVENT_ACTION,nvarchar,4,0,0,NO,NO,NO
DBR_EVENT_TRIGGER,4,SENDER,nvarchar,256,0,0,YES,NO,NO
DBR_EVENT_TRIGGER,5,SUBJECT,nvarchar,256,0,0,YES,NO,NO
DBR_EVENT_TRIGGER,6,RECIPIENT,nvarchar,256,0,0,YES,NO,NO
DBR_EVENT_TRIGGER,7,FREQUENCY,int,4,10,0,YES,NO,NO
DBR_EVENT_TRIGGER,8,FREQ_COUNT,int,4,10,0,YES,NO,NO
DBR_EVENT_TRIGGER,9,FREQ_DATE,datetime,8,23,3,YES,NO,NO
DBR_EVENT_TRIGGER,10,STATUS,nchar,2,0,0,YES,NO,NO
DBR_EVENT_TRIGGER,11,CREATE_DATE,datetime,8,23,3,NO,NO,NO
DBR_EVENT_TRIGGER,12,USER_ID,nvarchar,40,0,0,NO,NO,NO
DBR_EVENT_TRIGGER,13,SITE_ID,nvarchar,30,0,0,NO,NO,NO
DBR_SETTINGS,1,ROWID,int,4,10,0,NO,YES,NO
DBR_SETTINGS,2,CCR_ID,nvarchar,30,0,0,NO,NO,NO
DBR_SETTINGS,3,RANK,int,4,10,0,NO,NO,NO
DBR_SETTINGS,4,STATUS,nchar,2,0,0,NO,NO,NO
DBR_SETTINGS,5,SHIPPING_BUFFER,int,4,10,0,NO,NO,NO
DBR_SETTINGS,6,ASSEMBLY_BUFFER,int,4,10,0,NO,NO,NO
DBR_SETTINGS,7,CCR_BUFFER,int,4,10,0,NO,NO,NO
DBR_SETTINGS,8,ROD,int,4,10,0,NO,NO,NO
DBR_SETTINGS,9,MTS_CCR_BUFFER,int,4,10,0,NO,NO,NO
DBR_SETTINGS,10,EMERGENCY_STOCKPCT,int,4,10,0,YES,NO,NO
DBR_SETTINGS,11,EMERGENCY_ZONE,int,4,10,0,YES,NO,NO
DBR_SETTINGS,12,SHIP_BUF_PCT_CHK,int,4,10,0,YES,NO,NO
DBR_SETTINGS,13,BM_LAST_COLLECT,datetime,8,23,3,YES,NO,NO
DBR_SETTINGS,14,BM_COLLECT_MODE,nchar,2,0,0,YES,NO,NO
DBR_SETTINGS,15,YELLOW_ZONE,int,4,10,0,YES,NO,NO
DBR_SETTINGS,16,YELLOW_STOCKPCT,int,4,10,0,YES,NO,NO
DBR_SETTINGS,17,SITE_ID,nvarchar,30,0,0,NO,NO,NO
DBR_STATUS,1,ROWID,int,4,10,0,NO,YES,NO
DBR_STATUS,2,CCR_ID,nvarchar,30,0,0,NO,NO,NO
DBR_STATUS,3,STATUS_TYPE,nchar,2,0,0,NO,NO,NO
DBR_STATUS,4,STATUS_DATE,datetime,8,23,3,NO,NO,NO
DBR_STATUS,5,NUM_OPEN_ITEMS,int,4,10,0,NO,NO,NO
DBR_STATUS,6,NUM_BUFFER_INTRS,int,4,10,0,YES,NO,NO
DBR_STATUS,7,NUM_EMERG_ZONE_INT,int,4,10,0,NO,NO,NO
DBR_STATUS,8,NUM_YELLO_ZONE_INT,int,4,10,0,YES,NO,NO
DBR_STATUS,9,SITE_ID,nvarchar,30,0,0,NO,NO,NO
DECISION_PARAMS,1,ROWID,int,4,10,0,NO,YES,NO
DECISION_PARAMS,2,PARAM_ID,int,4,10,0,NO,NO,NO
DECISION_PARAMS,3,PTS_INA_ROW_ONE_SI,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,4,STEADY_UP_OR_DOWN,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,5,ALTERNATING_UP_AND,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,6,TWO_SIGMAS_ACTUAL,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,7,OUT_OF_TWO_SIGMA,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,8,ONE_SIGMA_ACTUAL,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,9,OUT_OF_ONE_SIGMA,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,10,LESS_THAN_1_SIGMA,smallint,2,5,0,NO,NO,NO
DECISION_PARAMS,11,GRTR_THAN_1_SIGMA,smallint,2,5,0,NO,NO,NO
DEF_SHIPPING_LBL,1,ROWID,int,4,10,0,NO,YES,NO
DEF_SHIPPING_LBL,2,PART_ID,nvarchar,60,0,0,NO,NO,NO
DEF_SHIPPING_LBL,3,CUSTOMER_ID,nvarchar,30,0,0,NO,NO,NO
DEF_SHIPPING_LBL,4,SHIPTO_ADDR_NO,int,4,10,0,NO,NO,NO
DEF_SHIPPING_LBL,5,DEF_LBL_FORMAT_ID,nvarchar,60,0,0,YES,NO,NO
DEFAULT_DATA,1,ROWID,int,4,10,0,NO,YES,NO
